run_id,phase,generation,train_fitness,selection_train_fitness,wikitext2_ppl,train_ppl,bit_average,parent_bits,search_point
debug_reporting_quant_mistral_seed0,generation,1,3.8242e-03,4.30e-03,7.20,8.12,3.0000e+00,1610612736,"[[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
debug_reporting_quant_mistral_seed0,generation,2,4.3030e-03,4.96e-03,7.20,8.12,3.0000e+00,1610612736,"[[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
debug_reporting_quant_mistral_seed0,final,,,,7.18,8.12,,,"[[2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
