unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1785328565,15.67,0.00
1785328570,16.00,0.00
1785328575,16.00,13.56
1785328580,16.00,13.56
1785328586,16.00,13.56
1785328591,16.00,13.89
1785328596,16.00,13.89
1785328601,15.48,13.89
1785328606,16.00,14.08
1785328611,15.97,13.98
1785328616,15.97,14.15
1785328621,15.97,14.15
1785328626,15.97,14.15
1785328631,15.97,14.15
1785328636,15.97,14.15
1785328641,15.97,14.15
1785328646,15.97,14.15
1785328651,15.97,14.15
1785328656,15.97,14.15
1785328661,15.97,14.15
1785328666,15.97,13.94
1785328671,15.94,14.14
1785328676,15.94,14.27
1785328681,15.94,14.08
1785328686,15.99,14.20
1785328691,15.97,13.97
1785328696,15.97,13.97
1785328701,15.92,14.27
1785328706,15.94,14.27
1785328711,15.94,14.27
1785328716,15.94,14.27
1785328721,15.94,14.27
1785328727,15.94,14.09
1785328732,15.94,14.09
1785328737,15.94,14.09
1785328742,15.94,14.09
1785328747,15.94,14.09
1785328752,15.94,14.09
1785328757,15.94,14.09
1785328762,15.94,14.09
1785328767,15.94,14.09
1785328772,15.94,14.09
1785328777,15.97,13.97
1785328782,15.94,14.14
1785328787,15.99,13.97
1785328792,15.94,14.09
1785328797,15.94,14.27
1785328802,15.94,14.14
1785328807,15.94,14.03
1785328812,16.00,13.97
1785328817,15.94,14.09
1785328822,15.93,13.97
1785328827,15.96,14.09
1785328832,15.93,14.27
1785328837,15.93,14.09
1785328842,15.93,14.09
1785328847,15.93,14.09
1785328852,15.93,14.09
1785328858,15.93,14.09
1785328863,15.93,14.09
1785328868,15.93,14.09
1785328873,15.93,14.09
1785328878,15.93,14.09
1785328883,15.93,14.09
1785328888,15.97,14.09
1785328893,15.94,14.27
1785328898,15.94,13.97
1785328903,15.94,14.27
1785328908,15.97,13.97
1785328913,15.94,14.14
1785328918,15.94,14.27
1785328923,15.94,14.27
1785328928,16.00,14.09
1785328933,15.94,13.97
1785328938,15.92,14.14
1785328943,15.92,14.09
1785328948,15.93,14.09
1785328953,16.00,14.09
1785328958,16.00,14.09
1785328963,15.99,14.09
1785328968,15.98,14.09
1785328973,15.98,14.09
1785328978,15.98,14.09
1785328983,15.98,14.09
1785328988,16.00,14.09
1785328994,15.97,14.09
1785328999,15.94,14.14
1785329004,15.93,14.27
1785329009,15.94,13.97
1785329014,15.92,14.09
1785329019,15.92,14.27
1785329024,15.92,13.97
1785329029,15.92,14.27
1785329034,15.99,13.97
1785329039,15.92,14.27
1785329044,15.93,13.97
1785329049,15.93,14.15
1785329055,15.93,14.27
1785329060,15.93,14.09
1785329065,15.93,14.09
1785329070,15.93,14.09
1785329075,15.93,14.09
1785329080,15.93,14.09
1785329085,15.93,14.09
1785329090,15.93,14.09
1785329095,15.93,14.09
1785329100,15.93,14.09
1785329105,15.93,14.09
1785329110,15.43,14.09
