unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1781525575,0.97,0.00
1781525580,1.55,0.00
1781525585,3.46,2.27
1781525590,4.18,2.49
1781525595,4.69,2.49
1781525600,4.40,2.49
1781525605,5.09,2.70
1781525610,5.09,2.70
1781525615,5.09,2.70
1781525620,5.18,2.57
1781525625,5.24,2.64
1781525630,5.24,2.64
1781525635,5.24,2.64
1781525640,5.33,2.64
1781525645,5.33,2.64
1781525650,5.33,2.64
1781525655,5.43,2.81
1781525660,5.43,2.64
1781525666,5.43,2.64
1781525671,5.48,2.57
1781525676,5.51,2.64
1781525681,5.51,2.64
1781525686,5.51,2.64
1781525691,5.53,2.64
1781525696,5.53,2.64
1781525701,5.53,2.64
1781525706,5.54,2.64
1781525711,5.54,2.64
1781525716,5.54,2.64
1781525721,5.56,2.68
1781525726,5.56,2.64
1781525731,5.56,2.64
1781525736,5.56,2.57
1781525741,5.56,2.64
1781525746,5.56,2.64
1781525751,5.56,2.64
1781525756,5.57,2.64
1781525761,5.57,2.64
1781525766,5.57,2.64
1781525771,5.57,2.64
1781525776,5.57,2.64
1781525781,5.57,2.64
1781525786,5.33,2.63
