unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1781452431,15.45,0.00
1781452436,16.00,0.00
1781452441,16.00,13.61
1781452446,16.00,13.61
1781452451,16.00,13.94
1781452456,16.00,13.94
1781452461,15.94,13.94
1781452466,15.18,13.94
1781452471,15.90,14.03
1781452476,15.95,14.20
1781452481,15.95,14.20
1781452486,15.95,14.20
1781452491,15.95,14.20
1781452496,15.95,14.20
1781452501,15.95,14.20
1781452506,15.95,14.20
1781452512,15.95,14.20
1781452517,15.95,14.20
1781452522,15.95,14.20
1781452527,15.95,14.20
1781452532,15.95,14.20
1781452537,16.00,13.98
1781452542,16.00,14.17
1781452547,15.92,14.08
1781452552,15.97,13.99
1781452557,15.94,14.19
1781452562,16.00,14.14
1781452567,15.94,14.20
1781452572,15.94,14.13
1781452577,16.00,13.98
1781452582,15.94,14.13
1781452587,15.94,14.32
1781452592,15.94,14.20
1781452597,15.94,14.32
1781452602,15.94,14.18
1781452607,15.94,14.18
1781452612,15.94,14.18
1781452617,15.94,14.18
1781452622,15.94,14.18
1781452627,15.94,14.18
1781452632,15.94,14.18
1781452637,15.94,14.18
1781452642,15.94,14.18
1781452647,15.94,14.18
1781452652,15.94,14.18
1781452657,15.94,14.18
1781452662,15.94,14.05
1781452667,15.94,14.20
1781452672,15.94,14.32
1781452677,15.99,14.05
1781452682,15.94,14.20
1781452687,15.94,14.11
1781452692,15.94,14.32
1781452698,15.94,14.32
1781452703,15.97,14.05
1781452708,15.94,14.32
1781452713,15.94,14.32
1781452718,15.94,14.19
1781452723,15.94,14.25
1781452728,15.94,14.14
1781452733,15.94,14.14
1781452738,15.94,14.14
1781452743,15.94,14.14
1781452748,15.94,14.14
1781452753,15.94,14.14
1781452758,15.94,14.14
1781452763,15.94,14.14
1781452768,15.94,14.14
1781452773,15.94,14.14
1781452778,15.94,14.14
1781452783,15.94,14.14
1781452788,15.94,14.02
1781452793,15.94,14.32
1781452798,15.94,14.19
1781452803,15.94,14.32
1781452808,15.94,14.25
1781452813,15.95,14.02
1781452818,15.94,14.19
1781452823,15.94,14.32
1781452828,16.00,14.25
1781452833,15.94,14.20
1781452838,15.97,14.02
1781452843,15.94,14.19
1781452848,15.94,14.32
1781452853,15.94,14.14
1781452858,15.94,14.14
1781452863,15.94,14.14
1781452868,15.94,14.14
1781452873,15.94,14.14
1781452878,15.94,14.14
1781452884,15.94,14.14
1781452889,15.94,14.14
1781452894,15.94,14.14
1781452899,15.94,14.14
1781452904,15.94,14.14
1781452909,15.94,14.14
1781452914,15.94,14.32
1781452919,15.94,14.25
1781452924,15.94,14.02
1781452929,15.94,14.32
1781452934,15.94,14.32
1781452939,15.96,14.14
1781452944,15.94,14.19
1781452949,15.94,14.02
1781452954,15.94,14.32
1781452959,15.94,14.02
1781452964,15.94,14.32
1781452969,15.94,14.32
1781452974,15.94,14.14
1781452979,15.94,14.14
1781452984,15.94,14.14
1781452989,15.94,14.14
1781452994,15.94,14.14
1781452999,15.94,14.14
1781453004,15.94,14.14
1781453009,15.94,14.14
1781453014,15.94,14.14
1781453019,15.94,14.14
1781453024,15.94,14.14
1781453029,15.94,14.14
1781453034,15.97,14.02
1781453039,15.94,14.32
1781453044,15.94,14.32
1781453049,15.94,14.32
1781453054,15.94,14.32
1781453059,15.97,14.02
1781453064,15.94,14.13
1781453069,15.94,14.32
1781453075,15.94,14.14
1781453080,15.94,14.32
1781453085,15.95,14.02
1781453090,15.94,14.32
1781453095,15.94,14.32
1781453100,15.94,14.14
1781453105,15.94,14.14
1781453110,15.94,14.14
1781453115,15.94,14.14
1781453120,15.94,14.14
1781453125,15.94,14.14
1781453130,15.94,14.14
1781453135,15.94,14.14
1781453140,15.94,14.14
1781453145,15.94,14.14
1781453150,15.94,14.14
1781453155,15.94,14.14
1781453160,15.94,14.02
1781453165,16.00,14.25
1781453170,15.94,14.02
1781453175,15.94,14.13
1781453180,16.00,14.14
1781453185,15.94,14.32
1781453190,15.94,14.25
1781453195,15.94,14.02
1781453200,15.94,14.08
1781453205,15.93,14.32
1781453210,15.93,14.14
1781453215,15.95,14.14
1781453220,15.93,14.14
1781453225,15.93,14.14
1781453230,15.93,14.14
1781453235,15.93,14.14
1781453240,15.93,14.14
1781453245,15.93,14.14
1781453250,15.93,14.14
1781453256,15.93,14.14
1781453261,15.93,14.14
1781453266,15.93,14.14
1781453271,15.93,14.14
1781453276,15.93,14.14
1781453281,15.94,14.02
1781453286,15.93,14.19
1781453291,15.93,14.39
1781453296,15.93,14.19
1781453301,15.93,14.32
1781453306,15.93,14.02
1781453311,15.93,14.19
1781453316,15.93,14.25
1781453321,15.93,14.19
1781453326,15.93,14.32
1781453331,15.93,14.02
1781453336,15.93,14.32
1781453341,15.93,14.32
1781453346,15.93,14.14
1781453351,15.93,14.14
1781453356,15.93,14.14
1781453361,15.93,14.14
1781453366,15.93,14.14
1781453371,15.93,14.14
1781453376,15.93,14.14
1781453381,15.93,14.14
1781453386,15.93,14.14
1781453391,15.93,14.14
1781453396,15.93,14.14
1781453401,15.93,14.14
1781453406,15.93,14.02
1781453411,15.93,14.14
1781453416,15.93,14.32
1781453421,15.93,14.14
1781453426,15.93,14.32
1781453431,15.96,14.02
1781453436,15.93,14.25
1781453442,15.93,14.14
1781453447,15.94,14.14
1781453452,15.93,14.32
1781453457,15.96,14.02
1781453462,15.93,14.32
1781453467,15.93,14.14
1781453472,15.93,14.14
1781453477,15.93,14.14
1781453482,15.93,14.14
1781453487,15.93,14.14
1781453492,15.93,14.14
1781453497,15.93,14.14
1781453502,15.93,14.14
1781453507,15.93,14.14
1781453512,15.93,14.14
1781453517,15.93,14.14
1781453522,15.93,14.14
1781453527,15.93,14.14
1781453532,15.93,14.08
1781453537,15.92,14.32
1781453542,15.95,14.02
1781453547,15.92,14.25
1781453552,15.92,14.02
1781453557,15.92,14.25
1781453562,15.92,14.19
1781453567,15.92,14.19
1781453572,15.92,14.25
1781453577,15.92,14.02
1781453582,15.92,14.19
1781453587,15.92,14.32
1781453592,15.92,14.14
1781453597,15.92,14.14
1781453602,15.92,14.14
1781453607,15.92,14.14
1781453612,15.92,14.14
1781453617,15.92,14.14
1781453622,15.92,14.14
1781453628,15.92,14.14
1781453633,15.92,14.14
1781453638,15.92,14.14
1781453643,15.92,14.14
1781453648,15.92,14.14
1781453653,15.98,14.02
1781453658,15.94,14.19
1781453663,15.94,14.32
1781453668,15.97,14.14
1781453673,16.00,14.14
1781453678,15.95,14.02
1781453683,15.93,14.25
1781453688,15.93,14.02
1781453693,15.93,14.19
1781453698,15.93,14.32
1781453703,16.00,14.02
1781453708,15.94,14.32
1781453713,15.94,14.14
1781453718,15.94,14.14
1781453723,15.94,14.14
1781453728,15.94,14.14
