unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1781527977,14.00,0.00
1781527982,14.56,0.00
1781527987,16.00,13.56
1781527992,16.00,13.56
1781527998,16.00,13.56
1781528003,15.98,13.89
1781528008,16.00,13.89
1781528013,15.99,13.89
1781528018,15.37,13.89
1781528023,16.00,14.08
1781528028,15.97,13.95
1781528033,15.97,14.15
1781528038,15.97,14.15
1781528043,15.97,14.15
1781528048,15.97,14.15
1781528053,15.97,14.15
1781528058,15.97,14.15
1781528063,15.97,14.15
1781528068,15.97,14.15
1781528073,15.97,14.15
1781528078,15.97,14.15
1781528083,16.00,13.95
1781528088,15.94,14.14
1781528093,15.94,14.27
1781528098,15.97,14.03
1781528103,15.94,14.14
1781528108,15.98,13.93
1781528113,15.94,14.09
1781528118,16.00,13.93
1781528124,15.94,14.14
1781528129,16.00,14.18
1781528134,15.94,14.27
1781528139,15.94,14.27
1781528144,15.94,14.06
1781528149,15.94,14.06
1781528154,15.94,14.06
1781528159,15.94,14.06
1781528164,15.94,14.06
1781528169,15.94,14.06
1781528174,15.94,14.06
1781528179,15.94,14.06
1781528184,15.94,14.06
1781528189,15.94,14.06
1781528194,15.98,13.93
1781528199,15.97,14.06
1781528204,16.00,14.21
1781528209,15.94,14.31
1781528214,15.94,14.15
1781528219,15.94,14.15
1781528224,15.94,14.14
1781528229,15.97,13.97
1781528234,15.94,14.27
1781528239,15.94,13.97
1781528244,15.94,14.27
1781528250,15.94,14.27
1781528255,15.94,14.09
1781528260,15.94,14.09
1781528265,15.94,14.09
1781528270,15.94,14.09
1781528275,15.94,14.09
1781528280,15.94,14.09
1781528285,15.94,14.09
1781528290,15.94,14.09
1781528295,15.94,14.09
1781528300,15.94,14.09
1781528305,15.97,13.97
1781528310,15.94,14.27
1781528315,15.94,14.09
1781528320,15.94,14.08
1781528325,15.94,14.27
1781528330,15.94,14.27
1781528335,15.94,14.27
1781528340,15.94,14.14
1781528345,15.94,14.14
1781528350,15.95,13.97
1781528355,15.94,14.27
1781528360,15.94,14.09
1781528365,15.94,14.09
1781528370,15.94,14.09
1781528375,15.94,14.09
1781528380,15.94,14.09
1781528386,15.94,14.09
1781528391,15.94,14.09
1781528396,15.94,14.09
1781528401,15.94,14.09
1781528406,15.94,14.09
1781528411,15.94,14.09
1781528416,15.94,14.27
1781528421,16.00,14.20
1781528426,15.94,13.97
1781528431,15.95,14.09
1781528436,15.94,14.27
1781528441,15.94,14.09
1781528446,15.94,14.27
1781528451,15.94,14.27
1781528456,15.94,14.27
1781528461,15.94,13.97
1781528466,15.94,14.27
1781528471,15.94,14.09
1781528476,15.94,14.09
1781528482,15.94,14.09
1781528487,15.94,14.09
1781528492,15.94,14.09
1781528497,15.94,14.09
1781528502,15.94,14.09
1781528507,15.94,14.09
1781528512,15.94,14.09
1781528517,15.94,14.09
1781528522,15.94,14.09
1781528528,15.94,14.09
1781528533,15.92,14.27
1781528538,15.92,14.27
1781528543,15.92,14.27
1781528548,15.95,13.97
1781528553,15.94,14.27
1781528558,15.97,13.97
1781528563,15.96,14.08
1781528568,15.94,14.27
1781528573,15.97,14.09
1781528578,15.94,14.03
1781528583,15.92,14.09
1781528588,15.92,14.09
1781528594,15.92,14.09
1781528599,15.92,14.09
1781528604,15.92,14.09
1781528609,15.92,14.09
1781528614,15.92,14.09
1781528619,15.92,14.09
1781528624,15.92,14.09
1781528629,15.92,14.09
1781528634,15.94,13.97
1781528639,15.93,14.27
1781528644,15.92,14.27
1781528650,15.94,14.03
1781528655,15.92,14.03
1781528660,15.92,13.97
1781528665,15.92,14.27
1781528670,15.92,13.97
1781528675,15.93,14.27
1781528680,15.92,14.27
1781528685,15.92,14.09
1781528690,15.93,14.27
1781528695,15.92,14.09
