unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1781524358,3.88,0.00
1781524363,4.41,0.00
1781524368,4.64,2.49
1781524373,5.43,2.49
1781524378,5.31,2.49
1781524383,4.96,2.49
1781524388,5.57,2.70
1781524393,5.57,2.70
1781524398,5.56,2.70
1781524403,5.60,2.64
1781524408,5.60,2.64
1781524413,5.60,2.64
1781524418,5.62,2.64
1781524423,5.62,2.64
1781524428,5.62,2.64
1781524433,5.68,2.57
1781524438,5.62,2.64
1781524443,5.62,2.64
1781524448,5.62,2.64
1781524454,5.64,2.64
1781524459,5.64,2.64
1781524464,5.64,2.64
1781524469,5.64,2.64
1781524474,5.64,2.64
1781524479,5.64,2.64
1781524484,5.71,2.70
1781524489,5.65,2.64
1781524494,5.65,2.64
1781524499,5.66,2.63
1781524504,5.66,2.64
1781524509,5.66,2.64
1781524514,5.66,2.64
1781524519,5.67,2.64
1781524524,5.67,2.64
1781524529,5.67,2.64
1781524534,5.67,2.64
1781524539,5.67,2.64
1781524544,5.67,2.64
1781524549,5.67,2.54
1781524554,5.67,2.64
1781524559,5.67,2.64
1781524564,5.67,2.64
