unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1781477822,14.19,0.00
1781477827,14.71,0.00
1781477832,16.00,13.61
1781477837,16.00,13.61
1781477842,16.00,13.61
1781477847,16.00,13.61
1781477852,16.00,13.94
1781477857,16.00,13.94
1781477862,15.87,13.94
1781477867,15.37,13.94
1781477872,15.98,14.13
1781477877,15.97,14.03
1781477882,15.97,14.20
1781477887,15.97,14.20
1781477892,15.97,14.20
1781477897,15.98,14.20
1781477902,15.97,14.20
1781477907,15.98,14.20
1781477912,15.98,14.20
1781477917,15.98,14.20
1781477922,15.98,14.20
1781477928,15.98,14.20
1781477933,15.98,14.20
1781477938,15.98,14.20
1781477943,15.97,14.00
1781477948,15.94,14.19
1781477953,16.00,14.25
1781477958,16.00,13.98
1781477963,15.94,14.42
1781477968,15.94,14.32
1781477973,15.97,13.99
1781477978,15.94,14.32
1781477983,15.95,13.98
1781477988,16.00,14.17
1781477993,15.92,14.20
1781477998,15.97,14.05
1781478003,15.94,14.20
1781478008,15.94,14.17
1781478013,15.94,14.18
1781478018,15.94,14.18
1781478023,15.94,14.18
1781478028,15.94,14.18
1781478033,15.94,14.18
1781478038,15.94,14.18
1781478043,15.94,14.18
1781478048,15.94,14.18
1781478053,15.94,14.18
1781478058,15.94,14.18
1781478063,15.94,14.18
1781478068,15.94,14.18
1781478073,15.97,14.05
1781478078,15.96,14.14
1781478083,15.94,14.19
1781478088,15.99,14.02
1781478093,15.94,14.25
1781478098,15.94,14.02
1781478103,15.94,14.25
1781478108,15.94,14.32
1781478114,15.94,14.02
1781478119,15.94,14.13
1781478124,15.94,14.32
1781478129,15.94,14.32
1781478134,15.94,14.32
1781478139,15.94,14.14
1781478144,15.94,14.14
1781478149,15.94,14.14
1781478154,15.94,14.14
1781478159,15.94,14.14
1781478164,15.94,14.14
1781478169,15.94,14.14
1781478174,15.94,14.14
1781478179,15.94,14.14
1781478184,15.94,14.14
1781478189,15.94,14.14
1781478194,15.94,14.14
1781478199,15.94,14.02
1781478204,15.97,14.13
1781478209,15.94,14.32
1781478214,15.95,14.02
1781478219,15.97,14.14
1781478224,15.94,14.32
1781478229,15.94,14.25
1781478234,15.94,14.32
1781478239,15.94,14.02
1781478244,15.94,14.19
1781478249,16.00,14.25
1781478254,15.94,14.32
1781478259,15.94,14.25
1781478264,15.94,14.14
