unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1781479233,3.34,0.00
1781479238,3.86,0.00
1781479243,5.82,13.61
1781479248,9.73,13.61
1781479253,13.44,13.61
1781479258,16.00,13.94
1781479263,15.68,13.94
1781479269,16.00,13.94
1781479274,15.82,13.94
1781479279,15.22,13.94
1781479284,16.00,14.13
1781479289,15.98,14.20
1781479294,15.98,14.20
1781479299,15.98,14.20
1781479304,15.98,14.20
1781479309,15.98,14.20
1781479314,15.98,14.20
1781479319,15.98,14.20
1781479324,15.98,14.20
1781479329,15.98,14.20
1781479334,15.98,14.20
1781479339,15.98,14.20
1781479344,15.98,14.20
1781479349,15.98,14.20
1781479354,16.00,13.98
1781479359,15.94,14.32
1781479364,15.97,14.00
1781479369,15.94,14.32
1781479374,15.94,14.32
1781479379,16.00,13.98
1781479384,15.94,14.20
1781479389,15.94,14.32
1781479394,15.97,14.00
1781479399,15.94,14.32
1781479404,15.94,14.32
1781479409,15.94,14.32
1781479414,16.00,14.17
1781479419,15.92,14.11
1781479424,15.92,14.11
1781479429,15.92,14.11
1781479434,15.92,14.11
1781479439,15.92,14.11
1781479444,15.92,14.11
1781479450,15.92,14.11
1781479455,15.92,14.11
1781479460,15.92,14.11
1781479465,15.92,14.11
1781479470,15.92,14.11
1781479475,15.92,14.11
1781479480,15.92,14.00
1781479485,15.94,14.13
1781479490,15.94,14.32
1781479495,15.97,14.02
1781479500,15.94,14.14
1781479505,15.94,14.08
1781479510,15.92,14.19
1781479515,15.92,14.32
1781479520,15.92,14.02
1781479525,15.96,14.14
1781479530,15.93,14.25
1781479535,15.94,14.02
1781479540,15.94,14.19
1781479545,15.94,14.32
1781479550,15.94,14.14
1781479555,15.94,14.14
1781479560,15.94,14.14
1781479565,15.94,14.14
1781479570,15.94,14.14
1781479575,15.94,14.14
1781479580,15.94,14.14
1781479585,15.94,14.14
1781479590,15.94,14.14
1781479595,15.94,14.14
1781479600,15.96,14.14
1781479605,15.96,14.14
1781479610,16.00,14.02
1781479615,15.94,14.32
1781479620,15.94,14.32
1781479625,15.94,14.02
1781479630,15.94,14.32
1781479636,15.94,14.02
1781479641,15.94,14.25
1781479646,15.94,14.19
1781479651,15.94,14.02
1781479656,15.94,14.19
1781479661,15.94,14.32
1781479666,15.97,14.02
1781479671,15.94,14.19
1781479676,15.94,14.32
1781479681,15.94,14.14
1781479686,15.94,14.14
1781479691,15.94,14.14
1781479696,15.94,14.14
1781479701,15.94,14.14
1781479706,15.94,14.14
1781479711,15.94,14.14
1781479716,15.94,14.14
1781479721,15.94,14.14
1781479726,15.94,14.14
1781479731,15.94,14.14
1781479736,15.94,14.14
1781479741,15.94,14.02
1781479746,15.97,14.14
1781479751,15.94,14.32
1781479756,15.94,14.25
1781479761,16.00,14.20
1781479766,15.96,14.02
1781479771,15.93,14.13
1781479776,15.93,14.32
1781479781,15.97,14.02
1781479786,15.95,14.13
1781479791,15.94,14.32
1781479796,15.94,14.19
1781479801,15.97,14.02
1781479806,15.92,14.14
1781479811,15.92,14.14
1781479816,15.92,14.14
1781479822,15.92,14.14
1781479827,15.92,14.14
1781479832,15.92,14.14
1781479837,15.92,14.14
1781479842,15.92,14.14
1781479847,15.92,14.14
1781479852,15.92,14.14
1781479857,15.92,14.14
1781479862,15.92,14.14
1781479867,15.92,14.14
1781479872,15.92,14.25
1781479877,15.96,14.02
1781479882,15.92,14.02
1781479887,15.92,14.19
1781479892,15.92,14.32
1781479897,15.97,14.02
1781479902,16.00,14.23
1781479907,15.93,14.32
1781479912,15.93,14.19
1781479917,15.93,14.14
1781479922,15.93,14.02
