unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1781521374,0.72,0.00
1781521379,1.23,0.00
1781521385,2.49,2.25
1781521390,3.61,2.49
1781521395,4.42,2.49
1781521400,4.49,2.49
1781521405,4.25,2.62
1781521410,4.69,2.70
1781521415,4.69,2.70
1781521420,4.69,2.70
1781521425,4.86,2.64
1781521430,4.85,2.64
1781521435,4.85,2.64
1781521440,4.88,2.68
1781521445,4.89,2.64
1781521450,4.89,2.64
1781521455,4.89,2.64
1781521460,4.92,2.64
1781521465,4.91,2.64
1781521470,4.91,2.64
1781521475,4.97,2.64
1781521480,4.97,2.64
1781521485,4.97,2.64
1781521490,5.01,2.68
1781521495,5.01,2.64
1781521500,5.01,2.64
1781521505,5.02,2.54
1781521510,5.02,2.64
1781521515,5.02,2.64
1781521520,5.02,2.64
1781521526,5.02,2.64
1781521531,5.02,2.64
1781521536,5.02,2.64
1781521541,5.06,2.64
1781521546,5.06,2.64
1781521551,5.06,2.64
1781521556,5.06,2.51
1781521561,5.06,2.64
1781521566,5.06,2.64
1781521571,5.06,2.51
1781521576,5.06,2.64
1781521581,5.06,2.64
1781521586,5.06,2.64
