unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1780787805,4.73,0.00
1780787810,5.24,0.00
1780787815,5.48,2.49
1780787820,6.28,2.49
1780787825,6.17,2.49
1780787830,5.82,2.50
1780787836,6.41,2.70
1780787841,6.41,2.70
1780787846,6.41,2.70
1780787851,6.42,2.64
1780787856,6.42,2.64
1780787861,6.42,2.64
1780787866,6.42,2.64
1780787871,6.42,2.64
1780787876,6.42,2.64
1780787881,6.42,2.64
1780787886,6.42,2.64
1780787891,6.42,2.51
1780787897,6.42,2.64
1780787902,6.42,2.64
1780787907,6.42,2.64
1780787912,6.42,2.64
1780787917,6.42,2.64
1780787922,6.42,2.64
1780787927,6.42,2.64
1780787932,6.42,2.64
1780787937,6.42,2.64
1780787942,6.42,2.64
1780787947,6.42,2.64
1780787952,6.42,2.51
1780787958,6.42,2.64
1780787963,6.42,2.64
1780787968,6.42,2.64
1780787973,6.42,2.64
1780787978,6.42,2.64
1780787983,6.42,2.64
1780787988,6.43,2.64
1780787993,6.43,2.64
1780787998,6.43,2.64
