unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1781525790,3.89,0.00
1781525795,4.42,0.00
1781525800,4.65,2.49
1781525805,5.44,2.49
1781525810,5.25,2.49
1781525815,4.98,2.49
1781525820,5.58,2.70
1781525825,5.58,2.70
1781525830,5.58,2.70
1781525835,5.60,2.64
1781525840,5.60,2.64
1781525845,5.60,2.64
1781525851,5.61,2.64
1781525856,5.61,2.64
1781525861,5.61,2.64
1781525866,5.61,2.54
1781525871,5.61,2.64
1781525876,5.61,2.64
1781525881,5.61,2.64
1781525886,5.61,2.64
1781525891,5.61,2.64
1781525896,5.61,2.64
1781525901,5.63,2.64
1781525906,5.63,2.64
1781525911,5.63,2.64
1781525916,5.70,2.62
1781525921,5.64,2.64
1781525926,5.64,2.64
1781525931,5.64,2.57
1781525936,5.64,2.64
1781525941,5.64,2.64
1781525946,5.64,2.64
1781525951,5.64,2.64
1781525956,5.64,2.64
1781525961,5.64,2.64
1781525966,5.64,2.64
1781525971,5.64,2.64
1781525976,5.64,2.64
1781525981,5.64,2.54
1781525986,5.64,2.64
1781525992,5.64,2.64
1781525997,5.64,2.64
