method,seed,run_id,phase,generation,best_search_fitness,wikitext2_ppl,train_ppl,selected_parent_mutation_type,accepted_parent_replacement,runtime_seconds_cumulative
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,3,1.12109375,,,,True,149.95786260440946
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,4,1.0673828125,,,,True,163.72556211426854
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,5,0.986328125,,,,True,177.04243986681104
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,6,0.95458984375,15.015625,13.8046875,,True,252.20955727621913
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,7,0.94921875,,,,True,265.80630293115973
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,8,0.9208984375,,,,True,278.63695690222085
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,9,0.9169921875,,,,True,292.6750774141401
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,10,0.91650390625,,,,True,306.35860984027386
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,11,0.9150390625,14.078125,13.5390625,,True,382.00075439736247
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,12,0.90625,,,,True,394.7564897518605
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,13,0.87939453125,,,,True,408.4558652769774
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,14,0.87890625,,,,True,422.0423980355263
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,15,0.876953125,,,,False,436.13796487636864
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,16,0.87646484375,13.75,13.015625,,True,510.89921574294567
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,17,0.8623046875,,,,True,524.4913664963096
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,18,0.86181640625,,,,True,537.6626554839313
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,19,0.8623046875,,,,True,551.121186638251
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,20,0.8359375,,,,True,564.4375712499022
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,21,0.83544921875,12.9453125,12.3515625,,True,639.8340612016618
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,22,0.83251953125,,,,True,653.2622702736408
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,23,0.830078125,,,,False,666.5589465983212
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,24,0.830078125,,,,True,680.0861751921475
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,25,0.80615234375,,,,False,693.3836289681494
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,26,0.806640625,13.0703125,11.9453125,,True,769.1674763932824
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,27,0.80517578125,,,,False,782.1868930403143
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,28,0.8056640625,,,,True,796.8323506582528
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,29,0.79833984375,,,,False,813.3790584299713
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,30,0.7978515625,,,,True,828.5658916644752
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,31,0.794921875,13.046875,11.875,,True,982.2475602272898
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,32,0.79296875,,,,False,1004.7869259528816
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,33,0.7919921875,,,,True,1026.898631779477
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,34,0.7900390625,,,,False,1048.3997668735683
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,35,0.7900390625,,,,True,1069.6632258854806
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,36,0.78955078125,13.015625,11.828125,,True,1228.2355884034187
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,37,0.7685546875,,,,False,1249.318130498752
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,38,0.76904296875,,,,True,1270.9351075850427
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,39,0.76806640625,,,,False,1292.0125009976327
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,40,0.767578125,,,,False,1312.9297413975
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,41,0.767578125,12.765625,11.6015625,,True,1470.6128628682345
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,42,0.76513671875,,,,True,1492.0155706442893
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,43,0.7646484375,,,,True,1513.4065094441175
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,44,0.76220703125,,,,False,1534.7214618325233
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,45,0.76171875,,,,False,1555.4487382359803
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,46,0.76171875,12.6953125,11.5078125,,True,1714.4325586296618
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,47,0.75830078125,,,,True,1735.6556061841547
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,48,0.72412109375,,,,False,1756.5762567780912
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,49,0.72314453125,,,,True,1777.9535118285567
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,generation,50,0.72265625,,,,False,1798.7258366588503
joint_aware,2,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,final,50,0.72265625,12.2578125,11.0703125,,,1948.0
