unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1780438138,1.78,0.00
1780438143,2.44,0.00
1780438148,4.19,0.00
1780438153,6.88,0.00
1780438158,7.68,0.00
1780438163,7.78,0.00
1780438168,7.81,0.00
1780438173,7.90,0.00
1780438178,7.07,0.02
1780438183,7.86,0.85
1780438188,8.13,0.82
1780438194,8.26,0.89
1780438199,8.53,0.85
1780438204,8.77,0.82
1780438209,8.96,0.78
1780438214,9.24,0.85
1780438219,9.47,0.89
1780438224,9.83,0.72
1780438229,10.07,0.85
1780438234,10.31,0.87
