unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1781445569,14.21,0.00
1781445574,14.67,0.00
1781445579,15.05,13.61
1781445584,15.60,13.61
1781445589,15.69,13.94
1781445594,16.00,13.94
1781445599,15.76,13.94
1781445604,15.37,13.94
1781445609,15.97,14.13
1781445614,16.00,14.20
1781445619,15.98,14.20
1781445624,15.98,14.20
1781445629,15.98,14.20
1781445634,15.98,14.20
1781445639,16.00,14.20
1781445644,15.98,14.20
1781445649,15.98,14.20
1781445654,15.98,14.20
1781445659,15.98,14.20
1781445664,15.98,14.20
1781445669,15.98,14.20
1781445674,15.98,14.20
1781445679,15.98,14.20
1781445684,15.98,14.20
1781445689,15.97,14.00
1781445694,16.00,13.98
1781445699,15.94,14.20
1781445704,15.94,14.26
1781445709,15.98,14.05
1781445714,15.94,14.25
1781445719,15.94,14.13
1781445724,15.94,14.14
1781445729,15.99,14.02
1781445734,16.00,14.13
1781445739,15.94,14.32
1781445745,15.97,14.02
1781445750,15.94,14.32
1781445755,15.94,14.32
1781445760,16.00,14.02
1781445765,15.94,14.32
1781445770,15.94,14.19
1781445775,15.94,14.32
1781445780,15.94,14.14
1781445785,15.94,14.14
1781445790,15.94,14.14
1781445795,15.94,14.14
1781445800,15.94,14.14
1781445805,15.94,14.14
1781445810,15.94,14.14
1781445815,15.94,14.14
1781445820,15.94,14.14
1781445825,15.94,14.14
1781445830,15.94,14.14
1781445835,15.94,14.14
1781445840,15.94,14.14
1781445845,15.94,14.14
1781445850,15.94,14.14
1781445855,15.94,14.14
1781445860,15.99,14.02
1781445865,15.94,14.13
1781445870,15.94,14.25
1781445875,15.96,14.02
1781445880,15.94,14.25
1781445885,16.00,14.17
1781445890,15.93,14.32
1781445895,15.96,14.02
1781445900,15.94,14.32
1781445905,15.94,14.32
1781445910,15.94,14.02
1781445915,15.94,14.32
1781445920,15.94,14.32
1781445925,15.94,14.02
1781445931,15.94,14.19
1781445936,15.94,14.14
1781445941,15.94,14.32
1781445946,15.94,14.14
1781445951,15.94,14.14
1781445956,15.94,14.14
1781445961,15.94,14.14
1781445966,15.94,14.14
1781445971,15.94,14.14
1781445976,15.94,14.14
1781445981,15.94,14.14
1781445986,15.94,14.14
1781445991,15.94,14.14
1781445996,15.94,14.14
1781446001,15.94,14.14
1781446006,15.94,14.14
1781446011,15.94,14.14
1781446016,15.94,14.14
1781446021,15.94,14.14
1781446026,15.97,14.02
1781446031,15.94,14.32
1781446036,15.94,14.32
1781446041,15.94,14.02
1781446046,15.97,14.25
1781446051,15.94,14.25
1781446056,15.94,14.02
1781446061,15.94,14.19
1781446066,15.94,14.32
1781446071,16.00,14.25
1781446076,15.94,14.02
1781446081,15.96,14.02
1781446086,15.93,14.32
1781446091,15.96,14.02
1781446096,15.93,14.32
1781446101,15.93,14.32
1781446106,15.93,14.32
1781446111,15.93,14.14
1781446117,15.93,14.14
1781446122,15.93,14.14
1781446127,15.93,14.14
1781446132,15.93,14.14
1781446137,15.93,14.14
1781446142,15.93,14.14
1781446147,15.93,14.14
1781446152,15.93,14.14
1781446157,15.93,14.14
1781446162,15.93,14.14
1781446167,15.93,14.14
1781446172,15.93,14.14
1781446177,15.93,14.14
1781446182,15.93,14.14
1781446187,15.93,14.14
1781446192,15.96,14.02
1781446197,15.94,14.14
1781446202,15.93,14.32
1781446207,15.93,14.02
1781446212,15.93,14.19
1781446217,15.93,14.32
1781446222,15.93,14.02
1781446227,15.93,14.25
1781446232,15.93,14.32
1781446237,15.93,14.32
1781446242,15.96,14.02
1781446247,15.93,14.32
1781446252,15.93,14.32
1781446257,15.93,14.02
1781446262,15.93,14.08
1781446267,15.93,14.32
1781446272,15.93,14.14
1781446277,15.93,14.14
1781446282,15.93,14.14
1781446287,15.93,14.14
1781446292,15.93,14.14
1781446297,15.93,14.14
1781446302,15.93,14.14
1781446308,15.93,14.14
1781446313,15.93,14.14
1781446318,15.93,14.14
1781446323,15.93,14.14
1781446328,15.93,14.14
1781446333,15.93,14.14
1781446338,15.93,14.14
1781446343,15.93,14.14
1781446348,15.93,14.14
1781446353,15.93,14.14
