run_id,phase,generation,train_fitness,selection_train_fitness,wikitext2_ppl,train_ppl,bit_average,parent_bits,search_point
thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,1,6.4545e-03,5.44e-03,5.98,5.33,3.0000e+00,1610612736,"[[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,2,5.4359e-03,5.42e-03,,,3.0000e+00,1610612736,"[[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,3,5.4169e-03,5.41e-03,,,3.0000e+00,1610612736,"[[3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3]]"
thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,4,5.4131e-03,5.26e-03,,,3.0000e+00,1610612736,"[[3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3]]"
thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,5,5.2605e-03,5.26e-03,,,3.0000e+00,1610612736,"[[3,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,6,5.2567e-03,5.26e-03,5.98,5.33,3.0000e+00,1610612736,"[[3,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,7,5.2605e-03,5.26e-03,,,3.0000e+00,1610612736,"[[3,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,8,5.2605e-03,5.06e-03,,,3.0000e+00,1610612736,"[[3,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,9,5.0583e-03,5.05e-03,,,3.0000e+00,1610612736,"[[2,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,10,5.0545e-03,5.05e-03,,,3.0000e+00,1610612736,"[[2,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3]]"
