unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1785369160,14.05,0.00
1785369165,14.57,0.00
1785369170,15.68,13.56
1785369175,16.00,13.56
1785369180,16.00,13.67
1785369185,15.70,13.89
1785369190,16.00,13.89
1785369196,15.37,13.89
1785369201,16.00,14.02
1785369206,15.99,14.15
1785369211,15.98,14.15
1785369216,15.98,14.15
1785369221,15.98,14.15
1785369226,15.98,14.15
1785369231,15.98,14.15
1785369236,15.98,14.15
1785369241,15.98,14.15
1785369246,15.98,14.15
1785369251,15.98,14.15
1785369256,15.94,14.27
1785369261,15.94,14.27
1785369266,15.95,13.93
1785369271,15.94,14.15
1785369276,16.00,14.21
1785369281,15.94,14.21
1785369286,16.00,14.21
1785369291,15.98,14.21
1785369296,15.94,14.12
1785369301,15.96,13.97
1785369306,15.93,14.20
1785369311,15.93,14.09
1785369316,15.93,14.09
1785369321,15.93,14.09
1785369326,15.93,14.09
1785369332,15.93,14.09
1785369337,15.93,14.09
1785369342,15.93,14.09
1785369347,15.93,14.09
1785369352,15.93,14.09
1785369357,15.93,14.09
1785369362,15.93,14.09
1785369367,15.93,14.27
1785369372,15.93,14.27
1785369377,15.98,14.20
1785369382,15.94,14.14
1785369387,16.00,13.97
1785369392,15.94,14.14
1785369397,15.94,13.97
1785369402,16.00,13.97
1785369407,15.96,14.20
1785369412,15.94,14.09
1785369417,16.00,14.18
1785369422,15.94,14.09
1785369427,15.94,14.09
1785369432,15.94,14.09
1785369438,15.94,14.09
1785369443,15.94,14.09
1785369448,15.94,14.09
1785369453,15.94,14.09
1785369458,15.94,14.09
1785369463,15.94,14.09
1785369468,15.94,14.09
1785369473,15.94,13.97
1785369478,15.94,14.27
1785369483,15.94,14.09
1785369488,15.92,14.20
1785369493,15.92,14.27
1785369498,15.96,13.97
1785369504,15.92,14.27
1785369509,15.92,13.97
1785369514,15.92,14.27
1785369519,15.92,14.27
1785369524,15.96,14.09
1785369529,15.92,14.27
1785369534,15.92,14.09
1785369539,15.92,14.09
1785369544,15.92,14.09
1785369549,15.92,14.09
1785369555,15.92,14.09
1785369560,15.92,14.09
1785369565,15.92,14.09
1785369570,15.92,14.09
1785369575,15.92,14.09
1785369580,15.92,14.09
1785369585,15.93,13.97
1785369590,15.93,14.14
1785369595,15.99,14.20
1785369600,15.94,13.97
1785369605,15.92,14.15
1785369611,15.96,14.20
1785369616,15.93,14.27
1785369621,15.96,13.97
1785369626,15.93,14.09
1785369631,15.93,14.09
1785369636,15.95,14.09
1785369641,15.93,14.27
1785369646,15.93,14.09
1785369651,15.93,14.09
1785369656,15.93,14.09
1785369661,15.93,14.09
1785369666,15.93,14.09
1785369672,15.93,14.09
1785369677,15.93,14.09
1785369682,15.93,14.09
1785369687,15.93,14.09
1785369692,15.93,14.09
1785369697,15.93,13.97
1785369702,15.93,14.20
1785369707,15.93,13.97
1785369712,15.96,14.09
1785369717,15.94,14.27
1785369722,15.94,14.20
1785369727,15.94,14.09
1785369733,15.92,14.14
1785369738,15.92,14.27
1785369743,15.94,13.97
1785369748,15.98,14.08
1785369753,15.94,14.09
1785369758,15.94,14.09
1785369763,15.94,14.09
1785369768,15.94,14.09
1785369773,15.94,14.09
1785369778,15.94,14.09
1785369783,15.94,14.09
1785369788,15.94,14.09
1785369794,15.94,14.09
1785369799,15.94,14.09
1785369804,15.94,14.09
1785369809,16.00,14.18
1785369814,15.94,14.27
1785369819,15.94,13.97
1785369824,15.94,14.27
1785369829,15.94,13.97
1785369834,15.95,14.09
1785369839,15.94,14.27
1785369844,15.94,14.14
1785369849,15.94,14.09
1785369855,15.96,13.97
1785369860,15.92,14.20
1785369865,15.92,14.09
1785369870,15.92,14.09
1785369875,15.92,14.09
1785369880,15.92,14.09
1785369885,15.92,14.09
1785369890,15.92,14.09
1785369895,15.92,14.09
1785369900,15.92,14.09
1785369905,15.92,14.09
1785369910,15.92,14.09
1785369916,15.92,14.09
1785369921,15.92,14.27
1785369926,15.92,14.14
1785369931,15.96,13.97
1785369936,15.92,14.27
1785369941,15.93,13.97
1785369946,15.92,14.27
1785369951,15.99,14.20
1785369956,15.92,14.27
1785369961,15.92,14.27
1785369966,15.92,14.14
1785369971,15.92,14.28
1785369977,15.92,14.09
1785369982,15.92,14.09
1785369987,15.92,14.09
1785369992,15.92,14.09
1785369997,15.92,14.09
1785370002,15.92,14.09
1785370007,15.92,14.09
1785370012,15.92,14.09
1785370017,15.92,14.09
1785370022,15.92,14.09
1785370027,15.92,14.09
1785370032,15.92,14.15
1785370038,15.92,14.27
1785370043,15.92,14.09
1785370048,15.92,14.27
1785370053,15.96,13.97
1785370058,15.95,13.97
1785370063,15.93,13.97
1785370068,15.92,14.14
1785370073,15.92,14.27
1785370078,15.92,14.14
1785370083,15.98,14.09
1785370088,15.92,14.09
1785370093,15.92,14.09
1785370099,15.92,14.09
1785370104,15.92,14.09
1785370109,15.92,14.09
1785370114,15.92,14.09
1785370119,15.92,14.09
1785370124,15.92,14.09
1785370129,15.92,14.09
1785370134,15.92,14.09
1785370139,15.92,13.97
1785370144,15.92,14.15
1785370149,15.92,14.27
1785370154,15.92,14.08
1785370160,15.98,14.09
1785370165,15.92,14.06
1785370170,15.92,14.27
1785370175,15.92,13.97
1785370180,15.92,14.27
1785370185,15.93,13.97
1785370190,15.92,14.27
1785370195,15.92,14.27
1785370200,15.92,14.09
1785370205,15.92,14.09
1785370210,15.92,14.09
1785370215,15.92,14.09
1785370221,15.92,14.09
1785370226,15.92,14.09
1785370231,15.92,14.09
1785370236,15.92,14.09
1785370241,15.92,14.09
1785370246,15.92,14.09
1785370251,15.92,14.14
1785370256,15.92,14.14
1785370261,15.92,13.97
1785370266,15.92,14.27
1785370271,15.92,13.97
1785370276,15.92,14.09
1785370282,15.93,14.09
1785370287,15.99,14.18
1785370292,15.97,14.09
1785370297,15.92,14.14
1785370302,15.92,14.27
1785370307,15.92,14.09
1785370312,15.92,14.09
1785370317,15.92,14.09
1785370322,15.92,14.09
1785370327,15.92,14.09
1785370332,15.92,14.09
1785370337,15.92,14.09
1785370343,15.92,14.09
1785370348,15.92,14.09
1785370353,15.92,14.09
1785370358,15.92,14.27
