unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1781443586,14.16,0.00
1781443591,14.62,0.00
1781443597,14.98,13.61
1781443602,15.60,13.61
1781443607,15.63,13.94
1781443612,16.00,13.94
1781443617,15.98,13.94
1781443622,15.37,13.94
1781443627,15.97,14.13
1781443632,16.00,14.20
1781443637,15.98,14.20
1781443642,15.98,14.20
1781443647,15.98,14.20
1781443652,15.98,14.20
1781443657,15.98,14.20
1781443662,15.98,14.20
1781443667,15.98,14.20
1781443672,15.98,14.20
1781443677,15.98,14.20
1781443682,15.98,14.20
1781443687,15.98,14.20
1781443692,15.98,14.20
1781443697,15.98,14.20
1781443702,15.98,14.20
1781443707,15.98,14.20
1781443712,16.00,13.98
1781443717,15.94,14.26
1781443722,15.94,14.32
1781443727,15.94,14.32
1781443732,15.97,14.05
1781443737,15.94,14.32
1781443742,15.94,14.32
1781443747,15.97,14.05
1781443752,15.94,14.26
1781443757,15.94,14.32
1781443762,15.94,14.32
1781443767,15.97,14.05
1781443772,15.94,14.32
1781443777,16.00,14.17
1781443783,15.96,14.02
1781443788,16.00,14.14
1781443793,15.92,14.32
1781443798,15.92,14.14
1781443803,15.92,14.14
1781443808,15.92,14.14
1781443813,15.92,14.14
1781443818,15.92,14.14
1781443823,15.92,14.14
1781443828,15.92,14.14
1781443833,15.92,14.14
1781443838,15.92,14.14
1781443843,15.92,14.14
1781443848,15.92,14.14
1781443853,15.92,14.14
1781443858,15.92,14.14
1781443863,15.92,14.14
1781443868,15.92,14.14
1781443873,15.92,14.14
1781443878,15.95,14.02
1781443883,15.94,14.19
1781443888,15.94,14.32
1781443893,15.94,14.25
1781443898,15.97,14.02
1781443903,15.94,14.32
1781443908,15.94,14.32
1781443913,16.00,14.02
1781443918,15.94,14.19
1781443923,15.94,14.32
1781443928,15.97,14.02
1781443933,15.94,14.20
1781443938,15.94,14.14
1781443943,15.92,14.32
1781443948,15.92,14.02
1781443953,15.92,14.32
1781443958,15.92,14.32
1781443963,15.92,14.14
1781443968,15.92,14.14
1781443974,15.92,14.14
1781443979,15.92,14.14
1781443984,15.92,14.14
1781443989,15.92,14.14
1781443994,15.92,14.14
1781443999,15.92,14.14
1781444004,15.92,14.14
1781444009,15.92,14.14
1781444014,15.92,14.14
1781444019,15.92,14.14
1781444024,15.92,14.14
1781444029,15.92,14.14
1781444034,15.92,14.14
1781444039,15.92,14.14
1781444044,15.92,14.02
1781444049,15.93,14.32
1781444054,15.93,14.32
1781444059,15.96,14.02
1781444064,15.95,14.14
1781444069,15.99,14.25
1781444074,15.93,14.25
1781444079,15.96,14.02
1781444084,15.96,14.14
1781444089,15.93,14.32
1781444094,15.95,14.02
1781444099,15.93,14.14
1781444104,15.98,14.14
1781444109,15.92,14.02
1781444114,15.92,14.13
1781444119,15.92,14.25
1781444124,15.92,14.25
1781444129,15.92,14.14
1781444134,15.92,14.14
1781444139,15.92,14.14
1781444144,15.92,14.14
1781444149,15.92,14.14
1781444154,15.92,14.14
1781444160,15.92,14.14
1781444165,15.92,14.14
1781444170,15.92,14.14
1781444175,15.92,14.14
1781444180,15.92,14.14
1781444185,15.92,14.14
1781444190,15.92,14.14
1781444195,15.92,14.14
1781444200,15.92,14.14
1781444205,15.92,14.14
1781444210,15.92,14.02
1781444215,15.92,14.32
1781444220,15.99,14.23
1781444225,15.92,14.02
1781444230,15.92,14.32
1781444235,15.92,14.25
1781444240,15.92,14.02
1781444245,15.99,14.25
1781444250,15.92,14.32
1781444255,15.92,14.32
1781444260,15.92,14.02
1781444265,15.92,14.19
1781444270,15.92,14.32
1781444275,15.92,14.02
1781444280,15.92,14.25
1781444285,15.92,14.32
1781444290,15.92,14.14
1781444295,15.92,14.14
1781444300,15.92,14.14
1781444305,15.92,14.14
1781444310,15.92,14.14
1781444315,15.92,14.14
1781444320,15.92,14.14
1781444325,15.92,14.14
1781444330,15.92,14.14
1781444335,15.92,14.14
1781444340,15.92,14.14
1781444345,15.92,14.14
1781444351,15.92,14.14
1781444356,15.92,14.14
1781444361,15.92,14.14
1781444366,15.92,14.14
1781444371,15.92,14.32
