unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1781444990,14.22,0.00
1781444995,14.68,0.00
1781445000,15.93,13.61
1781445005,16.00,13.61
1781445010,16.00,13.61
1781445015,16.00,13.94
1781445020,16.00,13.94
1781445025,15.76,13.94
1781445030,15.18,13.94
1781445035,15.96,14.03
1781445041,15.96,14.20
1781445046,15.96,14.20
1781445051,15.96,14.20
1781445056,15.96,14.20
1781445061,15.96,14.20
1781445066,15.96,14.20
1781445071,15.96,14.20
1781445076,15.96,14.20
1781445081,15.96,14.20
1781445086,15.96,14.20
1781445091,15.96,14.20
1781445096,15.96,14.20
1781445101,15.97,14.00
1781445106,15.94,14.32
1781445111,15.94,13.95
1781445116,15.94,14.25
1781445121,15.94,14.03
1781445126,15.94,14.32
1781445131,15.94,14.32
1781445136,15.94,14.19
1781445141,15.94,14.32
1781445146,16.00,14.02
1781445151,15.92,14.13
1781445156,15.92,14.11
1781445161,15.92,14.11
1781445166,15.92,14.11
1781445171,15.92,14.11
1781445176,15.92,14.11
1781445181,15.92,14.11
1781445186,15.92,14.11
1781445191,15.92,14.11
1781445196,15.92,14.11
1781445201,15.92,14.11
1781445206,15.92,14.11
1781445211,15.92,14.11
1781445216,15.94,14.00
1781445221,15.92,14.32
1781445227,15.92,13.95
1781445232,15.95,14.25
1781445237,15.92,14.03
1781445242,15.92,14.19
1781445247,15.99,14.25
1781445252,15.92,14.32
1781445257,15.92,14.32
1781445262,15.92,14.19
1781445267,15.92,14.32
1781445272,15.92,14.11
1781445277,15.92,14.11
1781445282,15.92,14.11
1781445287,15.92,14.11
1781445292,15.92,14.11
1781445297,15.92,14.11
1781445302,15.92,14.11
1781445307,15.92,14.11
1781445312,15.92,14.11
1781445317,15.92,14.11
1781445322,15.92,14.11
1781445327,15.92,14.11
1781445332,15.92,14.19
1781445337,15.92,14.32
1781445342,15.92,14.03
1781445347,15.92,14.32
1781445352,15.92,14.00
1781445357,15.92,14.32
1781445362,15.93,13.95
1781445367,15.98,14.14
1781445372,15.92,14.32
1781445377,15.94,14.02
1781445382,15.92,14.32
1781445387,15.92,14.11
1781445392,15.92,14.11
1781445397,15.92,14.11
1781445402,15.92,14.11
1781445407,15.92,14.11
1781445412,15.92,14.11
1781445418,15.92,14.11
1781445423,15.92,14.11
1781445428,15.92,14.11
1781445433,15.92,14.11
1781445438,15.92,14.11
1781445443,15.92,14.11
1781445448,15.92,13.95
1781445453,15.92,14.19
1781445458,15.95,14.00
1781445463,15.92,14.32
1781445468,15.92,14.03
1781445473,15.92,14.32
1781445478,15.92,14.03
1781445483,15.92,14.32
1781445488,15.92,14.32
1781445493,15.92,14.19
1781445498,15.92,14.32
1781445503,15.92,14.11
1781445508,15.92,14.11
1781445513,15.92,14.11
1781445518,15.92,14.11
1781445523,15.92,14.11
1781445528,15.92,14.11
1781445533,15.92,14.11
1781445538,15.92,14.11
1781445543,15.92,14.11
1781445548,15.92,14.11
1781445553,15.92,14.11
1781445558,15.92,14.11
1781445563,15.44,14.08
