unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1785498905,14.00,0.00
1785498910,14.50,0.00
1785498915,16.00,13.56
1785498921,16.00,13.56
1785498926,16.00,13.89
1785498931,15.72,13.89
1785498936,16.00,13.89
1785498941,15.53,13.89
1785498946,16.00,14.08
1785498951,15.97,13.98
1785498956,15.97,14.15
1785498961,15.97,14.15
1785498966,15.97,14.15
1785498971,15.97,14.15
1785498976,15.97,14.15
1785498981,15.97,14.15
1785498986,15.97,14.15
1785498991,15.97,14.15
1785498996,15.97,14.15
1785499001,15.97,14.15
1785499006,15.99,13.93
1785499011,15.94,14.27
1785499016,15.94,14.27
1785499021,15.97,13.97
1785499026,15.94,14.27
1785499031,15.94,14.27
1785499036,16.00,13.97
1785499042,15.94,14.14
1785499047,15.97,13.97
1785499052,15.94,14.27
1785499057,15.94,13.97
1785499062,15.98,13.97
1785499067,15.94,14.09
1785499072,15.96,14.09
1785499077,15.92,14.09
1785499082,15.92,14.09
1785499087,15.92,14.09
1785499092,15.92,14.09
1785499097,15.92,14.09
1785499102,15.92,14.09
1785499107,15.92,14.09
1785499112,15.92,14.09
1785499117,15.92,14.09
1785499122,15.92,14.09
1785499127,16.00,13.97
1785499132,15.94,14.09
1785499137,15.94,14.27
1785499142,15.94,14.09
1785499147,15.94,14.27
1785499152,15.98,13.97
1785499157,15.94,14.27
1785499163,15.94,14.27
1785499168,16.00,14.08
1785499173,15.94,14.09
1785499178,15.98,13.97
1785499183,15.94,14.14
1785499188,15.96,14.20
1785499193,15.94,14.09
1785499198,15.94,14.09
1785499203,15.94,14.09
1785499208,15.94,14.09
1785499213,15.94,14.09
1785499218,15.94,14.09
1785499223,15.94,14.09
1785499228,15.94,14.09
1785499233,15.94,14.09
1785499238,15.94,14.09
1785499243,15.94,13.97
1785499248,15.97,14.09
1785499253,16.00,14.09
1785499258,15.94,13.97
1785499263,15.94,14.14
1785499268,15.94,14.27
1785499273,16.00,13.97
1785499278,15.92,14.27
1785499283,15.93,13.97
1785499288,15.92,14.27
1785499293,15.92,14.27
1785499298,15.92,13.97
1785499303,15.92,14.27
1785499309,15.92,14.20
1785499314,15.92,14.09
1785499319,15.92,14.09
1785499324,15.92,14.09
1785499329,15.92,14.09
1785499334,15.92,14.09
1785499339,15.92,14.09
1785499344,15.92,14.09
1785499349,15.92,14.09
1785499354,15.92,14.09
1785499359,15.92,14.09
1785499364,15.95,13.97
1785499369,15.92,14.34
1785499375,15.93,14.14
1785499380,15.93,13.97
1785499385,15.92,14.09
1785499390,15.96,13.97
1785499395,15.94,14.27
1785499400,15.99,14.20
1785499405,15.97,13.97
1785499410,15.97,14.09
1785499415,15.94,14.27
1785499420,15.98,13.97
1785499425,15.94,14.15
1785499430,15.94,14.09
1785499436,15.94,14.09
1785499441,15.94,14.09
1785499446,15.94,14.09
1785499451,15.94,14.09
1785499456,15.94,14.09
1785499461,15.94,14.09
1785499466,15.94,14.09
1785499471,15.94,14.09
1785499476,15.94,14.09
1785499481,15.94,14.09
1785499486,15.44,14.09
