unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1781444378,14.20,0.00
1781444383,14.73,0.00
1781444388,15.12,13.61
1781444393,16.00,13.61
1781444398,16.00,13.83
1781444403,15.87,13.94
1781444408,16.00,13.94
1781444413,15.76,13.94
1781444418,15.18,13.94
1781444423,15.99,14.13
1781444428,15.97,14.03
1781444433,15.98,14.20
1781444438,15.98,14.20
1781444443,15.98,14.20
1781444448,15.98,14.20
1781444453,15.98,14.20
1781444458,15.98,14.20
1781444463,15.98,14.20
1781444468,15.98,14.20
1781444473,15.98,14.20
1781444478,15.98,14.20
1781444484,15.98,14.20
1781444489,15.98,14.20
1781444494,16.00,14.05
1781444499,15.93,14.14
1781444504,15.92,13.99
1781444509,15.93,14.32
1781444514,15.93,14.14
1781444519,15.93,14.32
1781444524,15.93,14.32
1781444529,15.93,13.98
1781444534,15.93,14.32
1781444539,15.96,14.05
1781444544,15.98,14.05
1781444549,15.92,14.32
1781444554,15.92,14.18
1781444559,15.92,14.18
1781444564,15.92,14.18
1781444569,15.92,14.18
1781444574,15.92,14.18
1781444579,15.92,14.18
1781444584,15.92,14.18
1781444589,15.92,14.18
1781444594,15.92,14.18
1781444599,15.92,14.18
1781444604,15.92,14.18
1781444609,15.92,14.18
1781444614,15.96,14.05
1781444619,15.95,14.17
1781444624,15.93,14.32
1781444629,15.93,14.20
1781444634,15.93,14.20
1781444639,15.93,14.05
1781444644,15.93,14.32
1781444649,15.93,14.26
1781444654,15.96,14.05
1781444659,15.92,14.26
1781444664,15.95,14.05
1781444670,15.92,14.19
1781444675,15.92,14.32
1781444680,15.92,14.14
1781444685,15.92,14.14
1781444690,15.92,14.14
1781444695,15.92,14.14
1781444700,15.92,14.14
1781444705,15.92,14.14
1781444710,15.92,14.14
1781444715,15.92,14.14
1781444720,15.92,14.14
1781444725,15.92,14.14
1781444730,15.92,14.14
1781444735,15.92,14.14
1781444740,15.92,14.19
1781444745,15.92,14.32
1781444750,15.92,14.02
1781444755,15.92,14.25
1781444760,15.92,14.32
1781444765,15.92,14.25
1781444770,15.92,14.32
1781444775,15.93,14.02
1781444780,15.92,14.19
1781444785,15.92,14.32
1781444790,15.93,14.19
1781444795,15.93,14.32
1781444800,15.92,14.14
1781444805,15.92,14.14
1781444810,15.92,14.14
1781444815,15.92,14.14
1781444820,15.92,14.14
1781444825,15.92,14.14
1781444830,15.92,14.14
1781444835,15.92,14.14
1781444840,15.92,14.14
1781444845,15.92,14.14
1781444850,15.92,14.14
1781444856,15.92,14.14
1781444861,15.96,14.02
1781444866,15.93,14.19
1781444871,15.93,14.32
1781444876,15.93,14.19
1781444881,15.93,14.14
1781444886,15.95,14.02
1781444891,15.92,14.26
1781444896,15.92,14.32
1781444901,15.92,14.19
1781444906,15.92,14.32
1781444911,15.92,14.02
1781444916,15.92,14.19
1781444921,15.92,14.32
1781444926,15.92,14.14
1781444931,15.92,14.14
1781444936,15.92,14.14
1781444941,15.92,14.14
1781444946,15.92,14.14
1781444951,15.92,14.14
1781444956,15.92,14.14
1781444961,15.92,14.14
1781444966,15.92,14.14
1781444971,15.92,14.14
1781444976,15.92,14.14
1781444981,15.92,14.14
1781444986,15.42,14.14
