unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1781529206,14.01,0.00
1781529211,14.53,0.00
1781529216,15.98,13.56
1781529221,16.00,13.56
1781529226,16.00,13.56
1781529231,15.98,13.89
1781529236,16.00,13.89
1781529241,15.98,13.89
1781529246,15.18,13.89
1781529251,15.97,13.90
1781529256,15.95,14.15
1781529261,2.20,14.15
1781529266,2.20,14.15
1781529271,2.20,14.15
1781529276,2.20,14.15
1781529281,2.20,14.15
1781529286,2.20,14.15
1781529291,2.20,14.15
1781529296,2.20,14.15
1781529301,2.20,14.15
1781529306,2.27,13.93
1781529312,2.91,13.97
1781529317,2.96,14.20
1781529322,3.08,13.98
1781529327,2.55,14.27
1781529332,2.70,13.98
1781529337,3.44,14.27
1781529342,3.04,14.20
1781529347,3.26,13.93
1781529352,3.04,14.00
1781529357,3.01,14.09
1781529362,3.46,13.93
1781529367,3.15,14.03
1781529372,3.15,14.27
1781529377,2.27,14.06
1781529382,2.27,14.06
1781529387,2.28,14.06
1781529392,2.27,14.06
1781529397,2.28,14.06
1781529402,2.27,14.06
1781529408,2.28,14.06
1781529413,2.28,14.06
1781529418,2.28,14.06
1781529423,2.28,14.06
1781529428,2.84,13.94
1781529433,3.30,14.27
1781529438,3.30,14.27
1781529443,3.79,13.93
1781529448,3.90,14.27
1781529453,3.94,13.93
1781529458,4.22,14.15
1781529463,4.22,14.25
1781529469,4.50,14.27
1781529474,4.50,14.27
1781529479,4.60,13.97
1781529484,4.66,14.09
1781529489,4.64,14.09
1781529494,4.64,14.09
1781529499,4.64,14.09
1781529504,4.64,14.09
1781529509,4.64,14.09
1781529514,4.64,14.09
1781529519,4.64,14.09
1781529524,4.64,14.09
1781529530,4.64,14.09
1781529535,4.64,14.09
1781529540,2.20,14.09
1781529545,2.96,13.97
1781529550,3.12,14.28
1781529555,3.16,13.97
1781529560,3.72,14.14
1781529565,3.08,14.27
1781529570,3.46,13.97
1781529575,3.55,14.27
1781529580,3.55,13.97
1781529585,2.95,13.97
1781529591,3.09,14.27
1781529596,3.21,13.97
1781529601,3.90,14.14
1781529606,3.90,14.14
1781529611,3.90,14.09
1781529616,3.90,14.09
1781529621,3.90,14.09
1781529626,3.90,14.09
1781529631,2.20,14.09
1781529636,2.20,14.09
1781529641,2.20,14.09
1781529646,2.20,14.09
1781529652,2.20,14.09
1781529657,2.20,14.09
1781529662,2.28,13.97
1781529667,2.82,13.97
1781529672,3.05,14.27
1781529677,3.05,14.09
1781529682,3.51,14.14
1781529687,3.51,14.27
1781529692,3.76,13.97
1781529697,3.83,14.14
1781529702,3.83,13.97
1781529707,4.04,14.15
1781529713,4.04,14.27
1781529718,2.93,13.97
1781529723,3.22,14.09
1781529728,3.20,14.27
1781529733,3.19,14.09
1781529738,2.20,14.09
