unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1785370364,14.05,0.00
1785370369,14.57,0.00
1785370374,15.86,13.56
1785370379,16.00,13.56
1785370384,16.00,13.78
1785370389,15.69,13.89
1785370394,16.00,13.89
1785370399,15.53,13.89
1785370404,15.98,14.08
1785370409,16.00,14.15
1785370414,15.99,14.15
1785370419,15.98,14.15
1785370424,15.98,14.15
1785370429,15.98,14.15
1785370434,15.98,14.15
1785370439,15.98,14.15
1785370444,15.98,14.15
1785370449,15.98,14.15
1785370454,15.98,14.15
1785370459,15.97,13.90
1785370465,15.94,14.14
1785370470,15.94,14.27
1785370475,15.97,13.90
1785370480,15.94,14.15
1785370485,15.94,14.27
1785370490,15.94,14.15
1785370495,15.94,14.27
1785370500,15.97,13.94
1785370505,15.94,14.09
1785370510,15.96,13.97
1785370515,15.95,13.97
1785370520,15.92,14.09
1785370526,15.92,14.09
1785370531,15.92,14.09
1785370536,15.92,14.09
1785370541,15.92,14.09
1785370546,15.92,14.09
1785370551,15.92,14.09
1785370556,15.92,14.09
1785370561,15.92,14.09
1785370566,15.92,14.09
1785370571,15.92,14.09
1785370576,16.00,13.97
1785370581,15.94,14.09
1785370587,15.95,13.97
1785370592,15.94,14.09
1785370597,15.94,14.27
1785370602,15.94,14.20
1785370607,15.97,13.97
1785370612,15.93,13.97
1785370617,15.92,14.03
1785370622,15.92,14.09
1785370627,15.92,14.27
1785370632,15.92,14.27
1785370637,15.92,14.09
1785370642,15.92,14.09
1785370648,15.92,14.09
1785370653,15.92,14.09
1785370658,15.92,14.09
1785370663,15.92,14.09
1785370668,15.92,14.09
1785370673,15.92,14.09
1785370678,15.92,14.09
1785370683,15.92,14.09
1785370688,15.93,13.97
1785370693,15.94,14.27
1785370698,15.94,14.15
1785370703,15.96,13.97
1785370709,15.95,14.09
1785370714,15.95,13.97
1785370719,15.95,14.09
1785370724,15.92,14.27
1785370729,15.93,13.97
1785370734,15.98,14.09
1785370739,15.94,13.97
1785370744,15.92,14.27
1785370749,15.92,14.09
1785370754,15.92,14.09
1785370759,15.92,14.09
1785370765,15.92,14.09
1785370770,15.92,14.09
1785370775,15.92,14.09
1785370780,15.92,14.09
1785370785,15.92,14.09
1785370790,15.92,14.09
1785370795,15.92,14.09
1785370800,15.92,14.09
1785370805,15.93,13.97
1785370810,15.95,13.97
1785370816,15.92,14.20
1785370821,15.95,14.09
1785370826,15.92,13.97
1785370831,15.95,13.97
1785370836,15.92,14.27
1785370841,15.92,14.09
1785370846,15.92,14.27
1785370851,15.92,14.20
1785370856,15.92,14.06
1785370861,15.92,14.14
1785370866,15.92,14.27
1785370871,15.92,14.09
1785370877,15.92,14.09
1785370882,15.92,14.09
1785370887,15.92,14.09
1785370892,15.92,14.09
1785370897,15.92,14.09
1785370902,15.92,14.09
1785370907,15.92,14.09
1785370912,15.92,14.09
1785370918,15.92,14.09
1785370923,15.92,14.14
1785370928,15.92,14.27
1785370933,15.92,13.97
1785370938,15.92,14.14
1785370943,15.92,14.27
1785370948,15.92,14.09
1785370953,15.98,14.09
1785370958,15.94,13.97
1785370963,15.94,14.09
1785370968,15.92,14.14
1785370973,15.92,13.97
1785370979,15.92,14.20
1785370984,15.92,14.09
1785370989,15.92,14.09
1785370994,15.92,14.09
1785370999,15.92,14.09
1785371004,15.92,14.09
1785371009,15.92,14.09
1785371014,15.92,14.09
1785371019,15.92,14.09
1785371024,15.92,14.09
1785371030,15.92,14.09
1785371035,15.92,14.09
1785371040,15.92,14.14
1785371045,15.92,14.27
1785371050,15.93,13.97
1785371055,15.92,14.27
1785371060,15.92,13.97
1785371065,15.92,14.14
1785371070,15.92,14.09
1785371075,15.92,14.09
1785371080,15.92,14.09
1785371086,15.92,14.03
1785371091,15.93,14.09
1785371096,15.97,14.20
1785371101,15.92,14.09
1785371106,15.92,14.09
1785371111,15.92,14.09
1785371116,15.92,14.09
1785371121,15.92,14.09
1785371126,15.92,14.09
1785371131,15.92,14.09
1785371137,15.92,14.09
1785371142,15.92,14.09
1785371147,15.92,14.09
1785371152,15.96,13.97
1785371157,15.99,14.20
1785371162,15.93,13.97
1785371167,15.92,14.22
1785371172,15.92,14.27
1785371177,15.93,14.14
1785371182,15.93,14.27
1785371187,15.93,13.97
1785371192,15.93,14.15
1785371197,15.95,13.97
1785371203,15.94,13.97
1785371208,15.92,14.27
1785371213,15.92,14.09
1785371218,15.92,14.09
1785371223,15.92,14.09
1785371228,15.92,14.09
1785371233,15.92,14.09
1785371238,15.92,14.09
1785371243,15.92,14.09
1785371248,15.92,14.09
1785371253,15.92,14.09
1785371259,15.92,14.09
1785371264,15.95,13.97
1785371269,15.92,14.14
1785371274,15.92,14.27
1785371279,15.92,14.08
1785371284,15.92,14.27
1785371289,15.93,13.97
1785371294,15.93,14.09
1785371299,15.92,14.27
1785371304,15.92,14.14
1785371309,15.92,14.27
1785371314,15.92,13.97
1785371320,15.92,14.27
1785371325,15.92,14.27
1785371330,15.92,14.09
1785371335,15.92,14.09
1785371340,15.92,14.09
1785371345,15.92,14.09
1785371350,15.92,14.09
1785371355,15.92,14.09
1785371360,15.92,14.09
1785371365,15.92,14.09
1785371370,15.92,14.09
1785371375,15.92,14.09
1785371381,15.92,14.14
1785371386,15.92,14.27
1785371391,15.92,13.97
1785371396,15.94,14.09
1785371401,15.92,14.27
1785371406,15.92,14.09
1785371411,15.99,14.09
1785371416,15.92,13.97
1785371421,15.99,14.20
1785371426,15.92,13.97
1785371431,15.98,14.09
1785371436,15.92,14.15
1785371442,15.92,14.09
1785371447,15.92,14.09
1785371452,15.92,14.09
1785371457,15.92,14.09
1785371462,15.92,14.09
1785371467,15.92,14.09
1785371472,15.92,14.09
1785371477,15.92,14.09
1785371482,15.92,14.09
1785371487,15.92,14.09
1785371492,15.92,13.97
1785371497,15.92,14.09
1785371503,15.92,14.27
1785371508,15.92,13.97
1785371513,15.92,14.27
1785371518,15.92,13.97
1785371523,15.92,14.09
1785371528,15.98,14.20
1785371533,15.92,13.97
1785371538,15.92,14.27
1785371543,15.93,13.97
1785371548,15.92,14.14
1785371553,15.92,14.09
1785371558,15.92,14.09
1785371564,15.92,14.09
1785371569,15.92,14.09
1785371574,15.92,14.09
1785371579,15.92,14.09
1785371584,15.92,14.09
1785371589,15.92,14.09
1785371594,15.92,14.09
1785371599,15.92,14.09
1785371604,15.92,14.09
1785371609,15.44,14.09
