unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1785492592,0.91,0.00
1785492597,1.44,0.00
1785492602,3.44,13.56
1785492607,6.75,13.56
1785492612,10.82,13.56
1785492617,14.78,13.56
1785492622,15.46,13.89
1785492627,16.00,13.89
1785492632,15.48,13.89
1785492637,15.94,14.08
1785492642,15.97,13.98
1785492647,15.97,14.15
1785492652,15.97,14.15
1785492657,15.97,14.15
1785492662,15.97,14.15
1785492667,15.97,14.15
1785492672,15.97,14.15
1785492677,15.97,14.15
1785492682,15.97,14.15
1785492687,15.97,14.15
1785492692,15.97,14.15
1785492697,16.00,14.15
1785492703,15.98,13.93
1785492708,15.94,14.27
1785492713,15.94,14.27
1785492718,15.98,13.97
1785492723,15.94,14.27
1785492728,15.97,13.97
1785492733,15.94,14.03
1785492738,15.93,14.27
1785492743,15.98,13.97
1785492748,15.97,14.20
1785492753,15.94,14.27
1785492758,15.96,14.20
1785492763,16.00,14.08
1785492768,15.94,14.09
1785492773,15.94,14.09
1785492778,15.94,14.09
1785492783,15.94,14.09
1785492788,15.94,14.09
1785492793,15.94,14.09
1785492798,15.94,14.09
1785492803,15.94,14.09
1785492808,15.94,14.09
1785492813,15.94,14.09
1785492818,15.94,14.09
1785492823,15.94,14.27
1785492829,15.94,14.27
1785492834,15.97,13.97
1785492839,15.94,14.14
1785492844,15.94,14.27
1785492849,15.94,14.09
1785492854,15.94,14.14
1785492859,15.97,13.97
1785492864,15.94,14.03
1785492869,15.93,14.27
1785492874,15.94,14.14
1785492879,15.94,14.27
1785492884,15.94,14.09
1785492889,15.94,14.09
1785492894,15.94,14.09
1785492899,15.94,14.09
1785492904,15.94,14.09
1785492909,15.94,14.09
1785492914,15.94,14.09
1785492919,15.94,14.09
1785492924,15.94,14.09
1785492929,15.94,14.09
1785492934,15.98,13.97
1785492939,15.94,14.14
1785492944,15.94,14.28
1785492949,15.94,13.97
1785492954,15.94,14.14
1785492960,15.94,14.27
1785492965,15.94,14.14
1785492970,15.94,14.27
1785492975,15.94,13.97
1785492980,15.95,14.09
1785492985,15.94,14.14
1785492990,15.99,13.97
1785492995,16.00,14.20
1785493000,15.94,14.09
1785493005,15.94,14.09
1785493010,15.94,14.09
1785493015,15.94,14.09
1785493021,15.94,14.09
1785493026,15.94,14.09
1785493031,15.94,14.09
1785493036,15.94,14.09
1785493041,15.94,14.09
1785493046,15.94,14.09
1785493051,15.94,14.09
1785493056,16.00,14.08
1785493061,15.94,14.27
1785493066,15.96,13.97
1785493071,15.94,14.14
1785493076,15.94,14.16
1785493082,15.94,14.27
1785493087,15.94,14.09
1785493092,15.96,13.97
1785493097,15.93,14.27
1785493102,15.99,14.20
1785493107,15.94,14.09
1785493112,15.93,14.27
1785493117,15.93,14.09
1785493122,15.93,14.09
1785493127,15.93,14.09
1785493132,15.93,14.09
1785493137,15.93,14.09
1785493143,15.93,14.09
1785493148,15.93,14.09
1785493153,15.93,14.09
1785493158,15.93,14.09
1785493163,15.93,14.09
1785493168,15.93,14.27
