unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1785337300,13.99,0.00
1785337305,14.50,0.00
1785337310,15.81,13.56
1785337315,16.00,13.56
1785337320,15.99,13.56
1785337325,15.99,13.89
1785337330,16.00,13.89
1785337335,15.76,13.89
1785337340,15.37,13.89
1785337345,16.00,14.15
1785337350,15.98,14.15
1785337355,15.98,14.15
1785337361,15.98,14.15
1785337366,15.98,14.15
1785337371,15.98,14.15
1785337376,15.98,14.15
1785337381,15.98,14.15
1785337386,15.98,14.15
1785337391,15.98,14.15
1785337396,15.97,13.93
1785337401,15.94,14.03
1785337406,15.96,13.97
1785337411,16.00,14.08
1785337416,15.94,14.18
1785337422,15.93,13.94
1785337427,16.00,14.27
1785337432,15.94,14.27
1785337437,15.98,14.21
1785337442,15.94,14.27
1785337447,15.94,13.97
1785337452,15.94,14.22
1785337457,15.94,14.27
1785337462,15.94,14.09
1785337467,15.94,14.09
1785337472,15.94,14.09
1785337477,15.94,14.09
1785337483,15.94,14.09
1785337488,15.94,14.09
1785337493,15.94,14.09
1785337498,15.94,14.09
1785337503,15.94,14.09
1785337508,15.94,14.09
1785337513,15.94,14.34
1785337518,15.94,14.27
1785337523,15.98,13.97
1785337528,15.94,14.27
1785337533,15.96,13.97
1785337538,15.94,14.00
1785337544,15.92,14.27
1785337549,15.94,14.09
1785337554,15.93,14.27
1785337559,15.94,14.09
1785337564,15.99,14.20
1785337569,15.94,14.09
1785337574,15.94,14.09
1785337579,15.94,14.09
1785337584,15.94,14.09
1785337589,15.94,14.09
1785337594,15.94,14.09
1785337600,15.94,14.09
1785337605,15.94,14.09
1785337610,15.94,14.09
1785337615,15.94,14.09
1785337620,15.94,13.97
1785337625,15.94,14.14
1785337630,15.94,14.27
1785337635,15.94,14.27
1785337640,15.94,14.27
1785337645,15.94,14.14
1785337651,15.94,14.27
1785337656,15.94,13.97
1785337661,15.94,14.22
1785337666,15.94,13.97
1785337671,15.94,14.14
1785337676,15.94,14.27
1785337681,15.94,14.09
1785337686,15.94,14.09
1785337691,15.94,14.09
1785337696,15.94,14.09
1785337702,15.94,14.09
1785337707,15.94,14.09
1785337712,15.94,14.09
1785337717,15.94,14.09
1785337722,15.94,14.09
1785337727,15.94,14.09
1785337732,15.97,13.97
1785337737,15.92,14.27
1785337742,15.92,13.97
1785337747,15.98,14.09
1785337752,15.92,13.97
1785337758,15.97,14.09
1785337763,16.00,14.20
1785337768,15.94,14.14
1785337773,15.94,14.18
1785337778,15.94,14.27
1785337783,15.94,14.15
1785337788,15.92,14.09
1785337793,15.92,14.09
1785337798,15.92,14.09
1785337803,15.92,14.09
1785337809,15.92,14.09
1785337814,15.92,14.09
1785337819,15.92,14.09
1785337824,15.92,14.09
1785337829,15.92,14.09
1785337834,15.92,14.09
1785337839,15.92,14.27
