unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1781532259,0.94,0.00
1781532264,1.44,0.00
1781532269,2.48,2.25
1781532274,3.82,2.49
1781532279,4.62,2.49
1781532284,4.43,2.49
1781532289,4.17,2.49
1781532294,5.02,2.70
1781532299,5.02,2.70
1781532304,4.97,2.70
1781532309,5.10,2.64
1781532314,5.10,2.64
1781532319,5.10,2.64
1781532324,5.19,2.54
1781532329,5.21,2.64
1781532334,5.05,2.64
1781532339,5.05,2.64
1781532344,4.86,2.64
1781532349,4.78,2.64
1781532354,4.78,2.64
1781532359,4.83,2.64
1781532365,4.75,2.64
1781532370,4.75,2.64
1781532375,4.83,2.62
1781532380,4.82,2.64
1781532385,4.79,2.64
1781532390,2.72,2.64
1781532395,2.73,2.64
1781532400,2.72,2.64
1781532405,2.72,2.64
1781532410,2.75,2.68
1781532415,2.75,2.64
1781532420,2.70,2.64
1781532425,2.04,2.51
1781532430,2.31,2.64
1781532435,2.31,2.64
1781532440,2.31,2.64
1781532445,2.44,2.63
1781532450,2.45,2.64
1781532455,2.45,2.64
1781532460,1.99,2.63
1781532465,2.32,2.64
1781532470,2.32,2.64
1781532475,2.02,2.64
