generation,best_search_fitness,fitness_fn,best_calibration_kl,best_train_ppl,wikitext2_ppl,c4_ppl,fineweb_edu_ppl,eval_tokens_used,eval_tokens_by_dataset,num_offspring,num_survivors_stage_1,num_survivors_stage_2,num_survivors_stage_3,survivors_per_selection,tokens_per_selection,active_parameters,average_bitwidth_active,estimated_weight_memory_mb,dropped_attention_count,dropped_mlp_count,mutation_summary,selected_parent_mutation_type,accepted_parent_replacement,runtime_seconds_cumulative,peak_gpu_memory_mb
1,0.36865234375,kl,,13.96875,12.28125,,,340992,"{""wikitext2"":340992}",8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":2,""quantization"":3,""joint_aware"":3},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",quantization,True,35.44449625723064,2543.50439453125
2,0.33154296875,kl,,,,,,0,{},8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":3,""quantization"":4,""joint_aware"":1},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",quantization,True,36.49296483397484,2543.50439453125
3,0.32958984375,kl,,13.9921875,12.2578125,,,340992,"{""wikitext2"":340992}",8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":1,""quantization"":6,""joint_aware"":1},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",quantization,True,52.10009493678808,2543.50439453125
4,0.33984375,kl,,,,,,0,{},8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":5,""quantization"":3,""joint_aware"":0},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",depth,True,53.0906257648021,2543.50439453125
5,0.26953125,kl,,13.09375,11.3515625,,,340992,"{""wikitext2"":340992}",8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":4,""quantization"":1,""joint_aware"":3},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",depth,True,68.35053353384137,2543.50439453125
6,0.244873046875,kl,,,,,,0,{},8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":1,""quantization"":4,""joint_aware"":3},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",depth,True,69.43513530679047,2543.50439453125
7,0.2410888671875,kl,,12.8203125,11.2421875,,,340992,"{""wikitext2"":340992}",8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":2,""quantization"":3,""joint_aware"":3},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",depth,True,85.70140608586371,2543.50439453125
8,0.239501953125,kl,,,,,,0,{},8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":2,""quantization"":5,""joint_aware"":1},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",parent,False,86.7616534549743,2543.50439453125
9,0.239501953125,kl,,12.6640625,10.984375,,,340992,"{""wikitext2"":340992}",8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":3,""quantization"":3,""joint_aware"":2},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",quantization,True,102.12520625256002,2543.50439453125
10,0.235107421875,kl,,,,,,0,{},8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":1,""quantization"":5,""joint_aware"":2},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",parent,False,103.21030943840742,2543.50439453125
11,0.2197265625,kl,,12.6953125,11.0078125,,,340992,"{""wikitext2"":340992}",8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":1,""quantization"":4,""joint_aware"":3},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",parent,False,118.53510751388967,2543.50439453125
12,0.22509765625,kl,,,,,,0,{},8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":1,""quantization"":5,""joint_aware"":2},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",quantization,True,119.6197950579226,2543.50439453125
13,0.2318115234375,kl,,12.71875,11.0078125,,,340992,"{""wikitext2"":340992}",8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":2,""quantization"":4,""joint_aware"":2},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",parent,False,134.99287764541805,2543.50439453125
14,0.21923828125,kl,,,,,,0,{},8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":2,""quantization"":4,""joint_aware"":2},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",parent,False,136.03835472464561,2543.50439453125
15,0.239501953125,kl,,12.71875,11.0078125,,,340992,"{""wikitext2"":340992}",8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":2,""quantization"":3,""joint_aware"":3},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",parent,False,151.34265188500285,2543.50439453125
16,0.22705078125,kl,,,,,,0,{},8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":3,""quantization"":4,""joint_aware"":1},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",parent,False,152.38344664871693,2543.50439453125
17,0.239501953125,kl,,12.71875,11.0078125,,,340992,"{""wikitext2"":340992}",8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":3,""quantization"":2,""joint_aware"":3},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",parent,False,167.64570061676204,2543.50439453125
18,0.224609375,kl,,,,,,0,{},8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":3,""quantization"":3,""joint_aware"":2},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",parent,False,168.66991872526705,2543.50439453125
19,0.2342529296875,kl,,12.71875,11.0078125,,,340992,"{""wikitext2"":340992}",8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":2,""quantization"":3,""joint_aware"":3},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",quantization,True,183.98987422510982,2543.50439453125
20,0.226318359375,kl,,,,,,0,{},8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":3,""quantization"":2,""joint_aware"":3},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",parent,False,185.04512853175402,2543.50439453125
