unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1781522229,3.39,0.00
1781522234,3.92,0.00
1781522239,4.15,2.49
1781522244,4.94,2.49
1781522250,4.75,2.49
1781522255,4.47,2.49
1781522260,5.08,2.70
1781522265,5.08,2.70
1781522270,5.08,2.70
1781522275,5.09,2.64
1781522280,5.09,2.64
1781522285,5.09,2.64
1781522290,5.10,2.64
1781522295,5.10,2.64
1781522300,5.10,2.64
1781522306,5.10,2.64
1781522311,5.10,2.64
1781522316,5.10,2.64
1781522321,5.10,2.57
1781522326,5.10,2.64
1781522331,5.10,2.64
1781522336,5.10,2.64
1781522341,5.10,2.64
1781522346,5.10,2.64
1781522351,5.10,2.64
1781522356,5.10,2.64
1781522361,5.10,2.64
1781522367,5.10,2.64
1781522372,5.10,2.51
1781522377,5.10,2.64
1781522382,5.10,2.64
1781522387,5.13,2.74
1781522392,5.10,2.64
1781522397,5.10,2.64
1781522402,5.10,2.64
1781522407,5.10,2.64
1781522413,5.10,2.64
1781522418,5.10,2.64
1781522423,5.10,2.64
1781522428,5.10,2.64
1781522433,5.10,2.64
