unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1785326441,14.52,0.00
1785326446,15.02,0.00
1785326451,16.00,13.56
1785326456,15.99,13.56
1785326461,16.00,13.89
1785326466,16.00,13.89
1785326471,15.97,13.89
1785326476,15.88,14.08
1785326481,16.00,14.15
1785326486,15.98,14.15
1785326491,15.98,14.15
1785326496,15.98,14.15
1785326501,15.98,14.15
1785326506,15.98,14.15
1785326511,15.98,14.15
1785326516,15.98,14.15
1785326521,15.98,14.15
1785326526,15.98,14.15
1785326531,15.97,13.98
1785326537,15.94,14.15
1785326542,15.94,14.27
1785326547,15.97,13.97
1785326552,15.94,14.14
1785326557,15.94,14.09
1785326562,15.97,13.97
1785326567,15.94,14.20
1785326572,15.94,13.97
1785326577,15.97,13.97
1785326582,15.92,14.16
1785326587,15.95,14.09
1785326592,15.93,14.27
1785326597,15.92,14.09
1785326602,15.92,14.09
1785326607,15.92,14.09
1785326612,15.92,14.09
1785326617,15.92,14.09
1785326622,15.92,14.09
1785326627,15.92,14.09
1785326632,15.92,14.09
1785326637,15.92,14.09
1785326642,15.92,14.09
1785326647,15.95,13.97
1785326652,15.94,14.27
1785326657,15.96,14.09
1785326662,15.94,14.14
1785326668,15.94,14.15
1785326673,15.97,13.97
1785326678,15.94,14.27
1785326683,15.95,13.97
1785326688,15.97,14.09
1785326693,16.00,14.20
1785326698,15.94,14.14
1785326703,15.94,14.14
1785326708,15.94,14.09
1785326713,15.94,14.09
1785326718,15.94,14.09
1785326723,15.94,14.09
1785326728,15.94,14.09
1785326734,15.94,14.09
1785326739,15.94,14.09
1785326744,15.94,14.09
1785326749,15.94,14.09
1785326754,15.94,14.09
1785326759,15.94,13.97
1785326764,15.94,14.27
1785326769,15.94,13.97
1785326774,15.98,14.20
1785326779,15.94,14.27
1785326784,15.95,14.09
1785326789,15.94,14.03
1785326795,15.93,14.03
1785326800,15.93,14.27
1785326805,15.93,13.97
1785326810,15.93,14.09
1785326815,15.93,14.27
1785326820,15.93,14.09
1785326825,15.93,14.09
1785326830,15.93,14.09
1785326835,15.93,14.09
1785326840,15.93,14.09
1785326845,15.93,14.09
1785326850,15.93,14.09
1785326856,15.93,14.09
1785326861,15.93,14.09
1785326866,15.93,14.09
1785326871,15.93,14.14
1785326876,15.93,14.27
1785326881,15.95,13.97
1785326886,15.93,14.09
1785326891,15.95,13.97
1785326896,15.92,14.14
1785326901,15.98,14.20
1785326906,15.92,14.27
1785326911,15.92,14.09
1785326917,15.92,13.97
1785326922,15.92,14.15
1785326927,15.92,14.09
1785326932,15.92,14.09
1785326937,15.92,14.09
1785326942,15.92,14.09
1785326947,15.93,14.09
1785326952,15.93,14.09
1785326957,15.93,14.09
1785326962,15.93,14.09
1785326967,15.93,14.09
1785326972,15.94,14.09
1785326978,15.93,14.09
