unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1782753666,14.68,0.00
1782753671,15.18,0.00
1782753676,16.00,13.56
1782753681,16.00,13.56
1782753686,16.00,13.89
1782753692,15.77,13.89
1782753697,16.00,13.89
1782753702,15.37,13.89
1782753707,16.00,14.08
1782753712,15.97,13.95
1782753717,15.97,14.15
1782753722,15.97,14.15
1782753727,15.97,14.15
1782753732,15.97,14.15
1782753737,15.97,14.15
1782753742,15.97,14.15
1782753747,15.97,14.15
1782753752,15.97,14.15
1782753757,15.97,14.15
1782753762,15.97,14.15
1782753767,15.99,13.93
1782753772,15.94,14.14
1782753777,15.97,13.98
1782753782,15.94,14.27
1782753787,15.97,13.98
1782753792,15.94,14.09
1782753797,16.00,13.93
1782753802,15.94,14.03
1782753807,16.00,13.95
1782753813,15.94,14.15
1782753818,15.94,14.27
1782753823,15.94,14.09
1782753828,15.94,14.09
1782753833,15.94,14.09
1782753838,15.94,14.09
1782753843,15.94,14.09
1782753848,15.94,14.09
1782753853,15.94,14.09
1782753858,15.94,14.09
1782753863,15.94,14.09
1782753868,15.94,14.09
1782753873,15.98,13.93
1782753878,15.94,14.27
1782753883,15.96,13.97
1782753888,15.94,14.15
1782753893,15.94,14.06
1782753898,15.94,14.27
1782753903,15.95,13.93
1782753908,15.94,14.15
1782753913,15.94,14.18
1782753919,15.97,13.94
1782753924,16.00,14.18
1782753929,15.94,14.06
1782753934,15.94,14.06
1782753939,15.94,14.06
1782753944,15.94,14.06
1782753949,15.94,14.06
1782753954,15.94,14.06
1782753959,15.94,14.06
1782753964,15.94,14.06
1782753969,15.94,14.06
1782753974,15.94,14.06
1782753979,15.94,13.94
1782753984,15.94,14.27
1782753989,15.97,13.94
1782753994,15.94,14.27
1782753999,16.00,13.93
1782754004,15.94,14.19
1782754009,15.97,13.94
1782754014,15.94,14.09
1782754019,15.96,14.05
1782754024,15.94,14.03
1782754029,15.94,14.06
1782754035,15.94,14.06
1782754040,15.94,14.06
1782754045,15.94,14.06
1782754050,15.94,14.06
1782754055,15.94,14.06
1782754060,15.94,14.06
1782754065,15.94,14.06
1782754070,15.94,14.06
1782754075,15.94,14.06
1782754080,15.97,13.97
1782754085,15.94,14.24
1782754090,15.97,13.94
1782754096,15.94,14.09
1782754101,15.97,13.93
1782754106,15.94,14.24
1782754111,16.00,13.93
1782754116,15.94,14.24
1782754121,15.97,13.97
1782754126,15.94,14.24
1782754131,15.94,14.06
1782754136,15.94,14.06
1782754141,15.94,14.06
1782754146,15.94,14.06
1782754151,15.94,14.06
1782754156,15.94,14.06
1782754161,15.94,14.06
1782754166,15.94,14.06
1782754172,15.94,14.06
1782754177,15.94,14.06
1782754182,15.94,14.06
1782754187,15.94,14.11
1782754192,15.94,14.24
1782754197,15.94,14.03
1782754202,15.97,14.20
1782754207,15.94,13.97
1782754212,15.93,14.22
1782754217,15.94,14.27
1782754222,15.94,14.27
1782754227,15.95,14.03
1782754232,15.94,14.03
1782754237,15.94,14.06
1782754242,15.94,14.06
1782754247,15.94,14.06
1782754253,15.94,14.06
1782754258,15.94,14.06
1782754263,15.94,14.06
1782754268,15.94,14.06
1782754273,15.94,14.06
1782754278,15.94,14.06
1782754283,15.94,14.06
1782754288,15.95,14.03
1782754293,15.94,14.27
1782754298,15.95,14.03
1782754303,15.94,14.27
1782754308,15.94,14.27
1782754314,15.94,14.27
1782754319,15.94,14.14
1782754324,15.97,13.90
1782754329,15.94,14.12
1782754334,15.92,14.06
1782754339,15.92,14.06
1782754344,15.92,14.06
1782754349,15.92,14.06
1782754354,15.92,14.06
1782754359,15.92,14.06
1782754364,15.92,14.06
1782754369,15.92,14.06
1782754374,15.92,14.06
1782754380,15.92,14.06
1782754385,15.92,14.06
1782754390,15.94,14.27
1782754395,15.94,14.21
1782754400,15.94,14.21
1782754405,15.94,14.27
1782754410,15.94,14.27
1782754415,15.95,13.94
1782754420,15.94,14.27
1782754425,15.94,13.93
1782754430,15.94,14.27
1782754435,15.94,14.06
1782754440,15.94,14.06
1782754445,15.94,14.06
1782754450,15.94,14.06
1782754455,15.94,14.06
1782754461,15.94,14.06
1782754466,15.94,14.06
1782754471,15.94,14.06
