unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1782752198,14.01,0.00
1782752203,14.47,0.00
1782752208,15.98,13.56
1782752213,16.00,13.56
1782752218,16.00,13.56
1782752223,16.00,13.56
1782752228,16.00,13.89
1782752233,15.82,13.89
1782752238,16.00,13.89
1782752243,15.37,13.89
1782752249,16.00,14.08
1782752254,15.99,14.08
1782752259,16.00,14.15
1782752264,15.98,14.15
1782752269,15.98,14.15
1782752274,15.98,14.15
1782752279,15.98,14.15
1782752284,15.98,14.15
1782752289,15.98,14.15
1782752294,15.98,14.15
1782752299,15.98,14.15
1782752304,15.98,14.15
1782752309,15.98,14.15
1782752314,15.98,14.15
1782752319,15.98,14.15
1782752324,15.97,13.90
1782752329,16.00,13.93
1782752334,15.94,14.24
1782752339,15.98,14.00
1782752345,15.94,14.21
1782752350,15.94,14.27
1782752355,15.98,14.00
1782752360,15.94,14.24
1782752365,15.94,14.24
1782752370,15.94,14.06
1782752375,15.94,14.24
1782752380,16.00,14.00
1782752385,15.94,14.12
1782752390,16.00,14.21
1782752395,15.94,14.13
1782752400,15.94,14.13
1782752405,15.94,14.13
1782752410,15.94,14.13
1782752415,15.94,14.13
1782752420,15.94,14.13
1782752425,15.94,14.13
1782752431,15.94,14.13
1782752436,15.94,14.13
1782752441,15.94,14.13
1782752446,15.94,14.13
1782752451,15.94,14.13
1782752456,15.94,14.13
1782752461,16.00,14.00
1782752466,15.94,14.27
1782752471,15.94,14.27
1782752476,15.94,14.09
1782752481,15.94,14.12
1782752486,15.97,14.07
1782752491,15.94,14.24
1782752496,15.95,14.06
1782752502,15.94,14.09
1782752507,15.94,14.06
1782752512,15.98,14.07
1782752517,15.94,14.28
1782752522,15.94,14.19
1782752527,15.94,14.19
1782752532,15.94,14.19
1782752537,15.94,14.19
1782752542,15.94,14.19
1782752547,15.94,14.19
1782752552,15.94,14.19
1782752557,15.94,14.19
1782752562,15.94,14.19
1782752567,15.94,14.19
1782752573,15.94,14.19
1782752578,15.94,14.19
1782752583,15.94,14.19
1782752588,15.94,14.19
1782752593,15.94,14.28
1782752598,15.94,14.19
1782752603,16.00,14.07
1782752608,15.94,14.18
1782752613,15.97,14.07
1782752618,15.94,14.27
1782752623,15.94,14.18
1782752628,15.96,14.06
1782752634,15.98,14.22
1782752639,16.00,14.03
1782752644,15.94,14.21
1782752649,15.94,14.22
1782752654,15.93,14.22
1782752659,15.93,14.22
1782752664,15.93,14.22
1782752669,15.93,14.22
1782752674,15.93,14.22
1782752679,15.93,14.22
1782752684,15.93,14.22
1782752689,15.93,14.22
1782752695,15.93,14.22
1782752700,15.93,14.22
1782752705,15.93,14.22
1782752710,15.93,14.22
1782752715,15.93,14.22
1782752720,15.97,14.09
1782752725,15.94,14.15
1782752730,15.96,14.10
1782752735,15.94,14.22
1782752740,15.98,14.09
1782752745,15.94,14.09
1782752750,15.94,14.22
1782752755,15.96,14.09
1782752760,15.94,14.09
1782752765,15.95,14.10
1782752771,15.94,14.27
1782752776,15.94,14.22
1782752781,15.94,14.22
1782752786,15.94,14.22
1782752791,15.94,14.22
1782752796,15.94,14.22
1782752801,15.94,14.22
1782752806,15.94,14.22
1782752811,15.94,14.22
1782752816,15.94,14.22
1782752821,15.94,14.22
1782752826,15.94,14.22
1782752831,15.94,14.22
1782752836,15.94,14.22
1782752842,15.94,14.22
