unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1785498111,14.67,0.00
1785498116,15.19,0.00
1785498121,16.00,13.56
1785498126,16.00,13.56
1785498131,16.00,13.56
1785498137,16.00,13.89
1785498142,16.00,13.89
1785498147,15.51,13.89
1785498152,16.00,14.08
1785498157,15.97,13.90
1785498162,15.96,14.15
1785498167,15.96,14.15
1785498172,15.96,14.15
1785498177,15.96,14.15
1785498182,15.96,14.15
1785498187,15.96,14.15
1785498192,15.96,14.15
1785498197,15.96,14.15
1785498202,15.96,14.15
1785498207,15.96,14.15
1785498212,15.97,13.93
1785498217,15.94,14.14
1785498222,15.94,14.27
1785498227,16.00,13.93
1785498232,16.00,14.21
1785498237,15.94,14.27
1785498242,15.95,14.09
1785498247,15.94,14.27
1785498252,15.99,13.97
1785498257,15.94,14.09
1785498263,15.94,14.27
1785498268,15.94,14.14
1785498273,15.94,14.27
1785498278,15.94,14.09
1785498283,15.94,14.09
1785498288,15.94,14.09
1785498293,15.94,14.09
1785498298,15.94,14.09
1785498303,15.94,14.09
1785498308,15.94,14.09
1785498313,15.94,14.09
1785498318,15.94,14.09
1785498323,15.94,14.09
1785498328,15.94,14.09
1785498333,15.95,14.09
1785498338,15.94,14.27
1785498343,15.98,13.97
1785498348,15.94,14.27
1785498353,15.97,14.20
1785498358,15.94,14.27
1785498363,15.94,14.27
1785498368,15.99,13.97
1785498373,15.94,14.03
1785498378,15.92,14.09
1785498383,15.92,14.09
1785498388,15.92,14.09
1785498394,15.92,14.09
1785498399,15.92,14.09
1785498404,15.92,14.09
1785498409,15.92,14.09
1785498414,15.92,14.09
1785498419,15.92,14.09
1785498424,15.92,14.09
1785498429,15.92,14.09
1785498434,15.92,14.09
1785498439,15.92,14.09
1785498444,15.94,13.97
1785498449,15.92,14.27
1785498454,15.92,14.27
1785498459,15.95,13.97
1785498464,15.92,14.14
1785498469,15.92,13.97
1785498474,15.93,14.09
1785498479,15.92,14.27
1785498484,15.93,13.97
1785498489,15.95,14.09
1785498494,15.98,14.09
1785498499,15.92,14.27
1785498504,15.92,14.24
1785498509,15.92,14.09
1785498514,15.92,14.09
1785498520,15.92,14.09
1785498525,15.92,14.09
1785498530,15.92,14.09
1785498535,15.92,14.09
1785498540,15.92,14.09
1785498545,15.92,14.09
1785498550,15.92,14.09
1785498555,15.92,14.09
1785498560,15.93,13.97
1785498565,15.93,14.08
1785498570,15.92,14.15
1785498575,15.92,13.97
1785498581,15.92,14.27
1785498586,15.93,13.97
1785498591,15.93,14.27
1785498596,15.93,14.20
1785498601,15.96,13.97
1785498606,15.93,14.27
1785498611,15.93,13.97
1785498616,15.93,14.14
1785498621,15.93,14.27
1785498626,15.92,14.09
1785498631,15.92,14.09
1785498637,15.92,14.09
1785498642,15.92,14.09
1785498647,15.92,14.09
1785498652,15.92,14.09
1785498657,15.92,14.09
1785498662,15.92,14.09
1785498667,15.92,14.09
1785498672,15.92,14.09
1785498677,15.93,14.27
