unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1782750857,14.76,0.00
1782750862,15.25,0.00
1782750867,16.00,13.56
1782750872,16.00,13.56
1782750877,16.00,13.56
1782750882,16.00,13.56
1782750888,15.99,13.89
1782750893,16.00,13.89
1782750898,15.76,13.89
1782750903,15.22,13.89
1782750908,15.97,14.08
1782750913,15.98,14.08
1782750918,16.00,14.15
1782750923,15.98,14.15
1782750928,15.98,14.15
1782750933,15.98,14.15
1782750938,15.98,14.15
1782750943,15.98,14.15
1782750948,15.98,14.15
1782750953,15.98,14.15
1782750958,15.98,14.15
1782750963,15.98,14.15
1782750968,15.98,14.15
1782750973,15.98,14.15
1782750978,15.98,14.15
1782750983,15.97,13.93
1782750988,15.95,14.03
1782750993,15.94,14.27
1782750998,16.00,13.93
1782751003,15.94,14.06
1782751008,16.00,14.12
1782751014,15.97,13.94
1782751019,15.94,14.27
1782751024,15.97,13.94
1782751029,15.95,14.06
1782751034,15.99,14.21
1782751039,16.00,13.93
1782751044,15.94,14.15
1782751049,15.94,14.12
1782751054,15.93,14.06
1782751059,15.93,14.06
1782751064,15.93,14.06
1782751069,15.93,14.06
1782751074,15.93,14.06
1782751079,15.93,14.06
1782751084,15.93,14.06
1782751089,15.93,14.06
1782751094,15.93,14.06
1782751099,15.93,14.06
1782751104,15.93,14.06
1782751109,15.93,14.06
1782751114,15.93,14.06
1782751120,15.93,14.06
1782751125,15.98,13.93
1782751130,15.94,14.27
1782751135,15.94,14.27
1782751140,16.00,13.94
1782751145,15.96,14.08
1782751150,15.97,14.00
1782751155,15.94,14.15
1782751160,15.94,14.21
1782751165,16.00,13.94
1782751170,15.94,14.06
1782751175,15.94,14.06
1782751180,15.99,13.94
1782751185,15.94,14.00
1782751190,15.93,14.27
1782751195,15.93,14.06
1782751200,15.93,14.06
1782751205,15.93,14.06
1782751210,15.93,14.06
1782751215,15.93,14.06
1782751220,15.93,14.06
1782751226,15.93,14.06
1782751231,15.93,14.06
1782751236,15.93,14.06
1782751241,15.93,14.06
1782751246,15.93,14.06
1782751251,15.93,14.06
1782751256,15.93,14.06
1782751261,15.97,13.93
1782751266,15.99,14.21
1782751271,15.94,14.19
1782751276,15.94,14.15
1782751281,15.94,14.21
1782751286,15.97,13.93
1782751291,15.94,14.12
1782751296,15.92,14.27
1782751301,15.97,13.94
1782751306,15.94,14.15
1782751311,15.97,13.93
1782751316,15.94,14.27
1782751321,15.94,14.12
1782751326,15.92,14.06
1782751331,15.92,14.06
1782751336,15.92,14.06
1782751341,15.92,14.06
1782751346,15.92,14.06
1782751351,15.92,14.06
1782751356,15.92,14.06
1782751361,15.92,14.06
1782751367,15.92,14.06
1782751372,15.92,14.06
1782751377,15.92,14.06
1782751382,15.92,14.06
1782751387,15.92,14.06
1782751392,15.97,13.93
1782751397,15.94,14.21
1782751402,15.95,13.93
1782751407,15.95,14.06
1782751412,15.94,14.21
1782751417,15.97,13.94
1782751422,15.94,14.27
1782751427,15.97,13.93
1782751432,15.94,14.27
1782751437,15.94,14.27
1782751442,15.97,13.94
1782751447,16.00,14.00
1782751452,15.93,14.06
1782751457,15.93,14.06
1782751462,15.93,14.06
1782751467,15.93,14.06
1782751472,15.93,14.06
1782751477,15.93,14.06
1782751482,15.93,14.06
1782751487,15.93,14.06
1782751492,15.93,14.06
1782751497,15.93,14.06
1782751502,15.93,14.06
1782751507,15.93,14.06
1782751513,15.93,14.06
1782751518,15.93,14.06
