unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1785456899,14.04,0.00
1785456904,14.43,0.00
1785456909,14.86,13.52
1785456914,15.78,13.56
1785456919,16.00,13.56
1785456924,16.00,13.56
1785456929,16.00,13.56
1785456934,16.00,13.56
1785456939,16.00,13.56
1785456945,16.00,13.56
1785456950,16.00,13.56
1785456955,16.00,13.56
1785456960,16.00,13.56
1785456965,16.00,13.56
1785456970,16.00,13.56
1785456975,16.00,13.56
1785456980,16.00,13.56
1785456985,16.00,13.56
1785456991,16.00,13.56
1785456996,15.99,13.89
1785457001,16.00,13.89
1785457006,15.99,13.89
1785457011,15.59,13.89
1785457016,15.69,14.08
1785457021,15.97,13.98
1785457026,15.97,14.15
1785457031,15.97,14.15
1785457036,15.97,14.15
1785457041,15.97,14.15
1785457046,15.97,14.15
1785457051,15.97,14.15
1785457056,15.97,14.15
1785457061,15.97,14.15
1785457067,15.97,14.15
1785457072,15.97,14.15
1785457077,15.97,14.15
1785457082,15.98,13.93
1785457087,16.00,14.08
1785457092,15.94,14.15
1785457097,15.97,14.00
1785457102,16.00,14.12
1785457107,15.92,14.27
1785457112,15.95,14.21
1785457117,16.00,13.97
1785457122,15.94,14.27
1785457128,15.94,14.27
1785457133,15.97,13.97
1785457138,15.94,14.27
1785457143,15.94,14.09
1785457148,15.92,13.97
1785457153,15.95,13.97
1785457158,15.98,14.20
1785457163,15.92,14.09
1785457168,15.92,14.09
1785457174,15.92,14.09
1785457179,15.92,14.09
1785457184,15.92,14.09
1785457189,15.92,14.09
1785457194,15.92,14.09
1785457199,15.92,14.09
1785457204,15.92,14.09
1785457209,15.92,14.09
1785457214,15.92,14.09
1785457220,15.94,13.97
1785457225,15.93,14.27
1785457230,15.93,14.09
1785457235,15.92,13.97
1785457240,15.93,13.97
1785457245,15.92,14.27
1785457250,15.92,13.97
1785457255,15.92,14.03
1785457260,15.99,14.12
1785457266,15.92,14.24
1785457271,15.92,13.97
1785457276,15.95,14.09
1785457281,15.95,14.09
1785457286,15.95,13.97
1785457291,15.98,14.09
1785457296,15.95,14.09
1785457301,15.92,14.27
1785457306,15.92,14.09
1785457311,15.92,14.09
1785457316,15.92,14.09
1785457322,15.92,14.09
1785457327,15.92,14.09
1785457332,15.92,14.09
1785457337,15.92,14.09
1785457342,15.92,14.09
1785457347,15.92,14.09
1785457352,15.92,14.09
1785457357,15.99,13.97
1785457363,15.99,14.03
1785457368,15.99,14.20
1785457373,15.98,14.09
1785457378,15.96,13.97
1785457383,15.92,14.09
1785457388,15.92,14.27
1785457393,15.92,14.27
1785457398,15.95,13.97
1785457403,15.93,13.97
1785457408,15.92,14.27
1785457414,15.93,13.97
1785457419,15.99,14.08
1785457424,15.98,14.09
1785457429,15.92,14.27
1785457434,15.92,13.97
1785457439,15.92,14.09
1785457444,15.92,14.27
1785457449,15.92,14.09
1785457454,15.92,14.09
1785457460,15.92,14.09
1785457465,15.92,14.09
1785457470,15.92,14.09
1785457475,15.92,14.09
1785457480,15.92,14.09
1785457485,15.92,14.09
1785457490,15.92,14.09
1785457495,15.92,14.09
1785457501,15.92,14.09
1785457506,15.93,13.97
1785457511,15.99,14.14
1785457516,15.99,14.20
1785457521,15.92,13.97
1785457526,15.94,13.97
1785457531,15.92,14.27
1785457536,15.98,14.18
1785457541,15.93,13.97
1785457546,15.95,14.09
1785457551,15.92,14.27
1785457557,15.92,14.03
1785457562,15.95,13.97
1785457567,15.92,14.27
1785457572,15.92,14.03
1785457577,15.93,13.97
1785457582,15.92,14.14
1785457587,15.98,13.97
1785457592,15.97,13.97
1785457597,15.92,14.09
1785457603,15.92,14.09
1785457608,15.92,14.09
1785457613,15.92,14.09
1785457618,15.92,14.09
1785457623,15.92,14.09
1785457628,15.92,14.09
1785457633,15.92,14.09
1785457638,15.92,14.09
1785457644,15.92,14.09
1785457649,15.92,14.14
