unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1785327696,13.98,0.00
1785327701,14.48,0.00
1785327706,16.00,13.56
1785327711,16.00,13.56
1785327716,16.00,13.56
1785327721,15.99,13.89
1785327726,16.00,13.89
1785327731,15.72,13.89
1785327736,15.37,13.89
1785327741,15.97,13.98
1785327747,15.97,14.15
1785327752,15.97,14.15
1785327757,15.97,14.15
1785327762,15.97,14.15
1785327767,15.97,14.15
1785327772,15.97,14.15
1785327777,15.97,14.15
1785327782,15.97,14.15
1785327787,15.97,14.15
1785327792,15.97,14.15
1785327797,15.97,13.90
1785327802,15.94,14.27
1785327807,15.94,13.90
1785327812,15.94,14.27
1785327817,15.94,13.98
1785327823,15.94,14.09
1785327828,15.92,13.90
1785327833,15.92,14.27
1785327838,15.92,13.98
1785327843,15.92,14.27
1785327848,15.92,14.06
1785327853,15.92,14.06
1785327858,15.92,14.06
1785327863,15.92,14.06
1785327868,15.92,14.06
1785327873,15.92,14.06
1785327878,15.92,14.06
1785327884,15.92,14.06
1785327889,15.92,14.06
1785327894,15.92,14.06
1785327899,15.92,14.06
1785327904,15.92,14.14
1785327909,15.92,13.98
1785327914,15.92,14.27
1785327919,15.93,13.98
1785327925,15.92,14.09
1785327930,15.95,13.95
1785327935,15.92,14.27
1785327940,15.92,13.98
1785327945,15.92,14.27
1785327950,15.92,14.06
1785327955,15.92,14.06
1785327960,15.92,14.06
1785327965,15.92,14.06
1785327971,15.92,14.06
1785327976,15.92,14.06
1785327981,15.92,14.06
1785327986,15.92,14.06
1785327991,15.92,14.06
1785327996,15.92,14.06
1785328001,15.92,14.06
1785328006,15.99,14.09
1785328011,15.92,14.34
1785328016,15.92,14.27
1785328022,15.92,14.27
1785328027,15.92,14.27
1785328032,15.92,14.24
1785328037,15.92,14.27
1785328042,15.99,14.20
1785328047,15.93,14.27
1785328052,15.92,14.09
1785328057,15.92,14.06
1785328062,15.92,14.06
1785328067,15.92,14.06
1785328072,15.92,14.06
1785328078,15.92,14.06
1785328083,15.92,14.06
1785328088,15.92,14.06
1785328093,15.92,14.06
1785328098,15.92,14.06
1785328103,15.92,14.06
1785328108,15.99,14.08
1785328113,15.92,14.27
1785328118,15.94,14.08
1785328123,15.92,14.27
1785328128,15.92,14.27
1785328133,15.92,14.15
1785328139,15.92,14.09
1785328144,15.98,14.09
1785328149,15.92,14.14
1785328154,15.92,14.09
1785328159,15.92,14.06
1785328164,15.92,14.06
1785328169,15.92,14.06
1785328174,15.92,14.06
1785328179,15.92,14.06
1785328184,15.92,14.06
1785328189,15.92,14.06
1785328194,15.92,14.06
1785328200,15.92,14.06
1785328205,15.92,14.06
1785328210,15.92,14.27
