unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1781453782,14.27,0.00
1781453787,14.79,0.00
1781453792,16.00,13.61
1781453797,16.00,13.61
1781453802,15.99,13.94
1781453807,16.00,13.94
1781453812,15.98,13.94
1781453817,16.00,13.94
1781453822,15.59,14.13
1781453827,15.95,14.03
1781453832,15.96,14.20
1781453837,15.96,14.20
1781453842,15.96,14.20
1781453847,15.96,14.20
1781453852,15.96,14.20
1781453857,15.96,14.20
1781453862,15.96,14.20
1781453867,15.96,14.20
1781453872,15.96,14.20
1781453878,15.96,14.20
1781453883,15.96,14.20
1781453888,15.96,14.20
1781453893,15.97,14.00
1781453898,15.94,14.14
1781453903,15.94,14.32
1781453908,15.94,14.19
1781453913,15.96,14.25
1781453918,15.97,14.02
1781453923,15.94,14.19
1781453928,15.94,14.32
1781453933,15.94,14.14
1781453938,15.94,14.32
1781453943,15.94,14.02
1781453948,15.94,14.14
1781453953,15.94,14.32
1781453958,15.94,14.14
1781453963,15.94,14.14
1781453968,15.94,14.14
1781453973,15.94,14.14
1781453978,15.94,14.14
1781453983,15.94,14.14
1781453988,15.94,14.14
1781453993,15.94,14.14
1781453998,15.94,14.14
1781454003,15.94,14.14
1781454008,15.94,14.14
1781454013,15.94,14.14
1781454018,15.94,14.02
1781454023,15.94,14.25
1781454028,15.95,14.02
1781454033,15.94,14.32
1781454038,15.94,14.32
1781454043,15.97,14.02
1781454048,15.96,14.14
1781454053,15.94,14.32
1781454059,15.94,14.32
1781454064,15.94,14.32
1781454069,15.94,14.02
1781454074,15.96,14.14
1781454079,15.94,14.32
1781454084,15.94,14.14
1781454089,15.94,14.14
1781454094,15.94,14.14
1781454099,15.94,14.14
1781454104,15.94,14.14
1781454109,15.94,14.14
1781454114,15.94,14.14
1781454119,15.94,14.14
1781454124,15.94,14.14
1781454129,15.94,14.14
1781454134,15.94,14.14
1781454139,15.94,14.14
1781454144,15.94,14.02
1781454149,15.94,14.32
1781454154,15.94,14.32
1781454159,15.99,14.13
1781454164,15.94,14.32
1781454169,15.94,14.19
1781454174,15.94,14.14
1781454179,15.97,14.02
1781454184,16.00,14.14
1781454189,15.92,14.32
1781454194,15.92,14.14
1781454199,15.92,14.13
1781454204,15.92,14.14
1781454209,15.92,14.14
1781454214,15.92,14.14
1781454219,15.92,14.14
1781454224,15.92,14.14
1781454229,15.92,14.14
1781454234,15.92,14.14
1781454239,15.92,14.14
1781454245,15.92,14.14
1781454250,15.92,14.14
1781454255,15.92,14.14
1781454260,15.92,14.14
1781454265,15.92,14.14
1781454270,15.95,14.02
1781454275,15.93,14.14
1781454280,15.98,14.02
1781454285,15.95,14.13
1781454290,15.92,14.02
1781454295,15.93,14.14
1781454300,15.92,14.32
1781454305,15.92,14.19
1781454310,15.92,14.32
1781454315,15.92,14.02
1781454320,15.92,14.19
1781454325,15.94,14.14
1781454330,15.92,14.14
1781454335,15.92,14.14
1781454340,15.92,14.14
1781454345,15.92,14.14
1781454350,15.92,14.14
1781454355,15.92,14.14
1781454360,15.92,14.14
1781454365,15.92,14.14
1781454370,15.92,14.14
1781454375,15.92,14.14
1781454380,15.92,14.14
1781454385,15.92,14.14
1781454390,15.92,14.02
1781454395,15.95,14.14
1781454400,15.92,14.32
1781454405,15.92,14.25
1781454410,15.92,14.25
1781454415,15.95,14.02
1781454420,15.94,14.32
1781454425,15.99,14.14
1781454430,15.95,14.14
1781454436,15.92,14.32
1781454441,15.95,14.02
1781454446,15.92,14.13
1781454451,15.92,14.32
1781454456,15.92,14.14
1781454461,15.92,14.14
1781454466,15.92,14.14
1781454471,15.92,14.14
1781454476,15.92,14.14
1781454481,15.92,14.14
1781454486,15.92,14.14
1781454491,15.92,14.14
1781454496,15.92,14.14
1781454501,15.92,14.14
1781454506,15.92,14.14
1781454511,15.92,14.14
1781454516,15.92,14.02
1781454521,15.93,14.14
1781454526,15.92,14.32
1781454531,15.94,14.32
1781454536,15.94,14.32
1781454541,15.94,14.02
1781454546,15.94,14.32
