run_id,phase,generation,train_fitness,wikitext2_ppl,train_ppl,quant_bit_average,dropped_attn_modules,dropped_mlp_modules,drop_config,quant_state
joint_tiny_depth0125_quant3_g10_seed0,generation,1,3.2202e-01,12.91,14.13,3.0000e+00,2,2,"[""none"",""none"",""none"",""attn"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""none"",""mlp"",""none"",""none"",""none"",""attn"",""none"",""none"",""none"",""none""]","[[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
joint_tiny_depth0125_quant3_g10_seed0,generation,2,4.3481e-01,12.91,14.08,3.0000e+00,2,2,"[""none"",""none"",""none"",""attn"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""none"",""mlp"",""none"",""none"",""none"",""attn"",""none"",""none"",""none"",""none""]","[[3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3]]"
joint_tiny_depth0125_quant3_g10_seed0,generation,3,3.4399e-01,12.28,13.20,3.0000e+00,2,2,"[""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""none"",""attn+mlp"",""none"",""none"",""none"",""attn"",""none"",""none"",""none"",""none""]","[[3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3]]"
joint_tiny_depth0125_quant3_g10_seed0,generation,4,3.5547e-01,12.23,13.17,3.0000e+00,2,2,"[""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""none"",""attn+mlp"",""none"",""none"",""none"",""attn"",""none"",""none"",""none"",""none""]","[[3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3]]"
joint_tiny_depth0125_quant3_g10_seed0,generation,5,3.1250e-01,11.18,12.30,3.0000e+00,2,2,"[""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""mlp"",""attn"",""none"",""none"",""none"",""attn"",""none"",""none"",""none"",""none""]","[[3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3]]"
joint_tiny_depth0125_quant3_g10_seed0,generation,6,3.0981e-01,11.20,12.26,3.0000e+00,2,2,"[""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""mlp"",""attn"",""none"",""none"",""none"",""attn"",""none"",""none"",""none"",""none""]","[[3,2,2,3,3,3,4,3,4,3,3,3,3,3,3,3,4,2,3,3,3,3]]"
joint_tiny_depth0125_quant3_g10_seed0,generation,7,2.8125e-01,11.18,12.26,3.0000e+00,2,2,"[""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""mlp"",""attn"",""none"",""none"",""none"",""attn"",""none"",""none"",""none"",""none""]","[[3,2,2,3,3,3,4,3,4,3,3,3,3,3,3,4,4,2,3,3,2,3]]"
joint_tiny_depth0125_quant3_g10_seed0,generation,8,2.7100e-01,11.18,12.26,3.0000e+00,2,2,"[""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""mlp"",""attn"",""none"",""none"",""none"",""attn"",""none"",""none"",""none"",""none""]","[[3,2,2,3,3,3,4,3,4,3,3,3,3,3,3,4,4,2,3,3,2,3]]"
joint_tiny_depth0125_quant3_g10_seed0,generation,9,2.7002e-01,11.18,12.26,3.0000e+00,2,2,"[""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""mlp"",""attn"",""none"",""none"",""none"",""attn"",""none"",""none"",""none"",""none""]","[[2,2,2,3,3,3,4,4,4,3,3,3,3,3,3,4,4,2,3,3,2,3]]"
joint_tiny_depth0125_quant3_g10_seed0,generation,10,2.3145e-01,11.20,12.26,3.0000e+00,2,2,"[""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""mlp"",""attn"",""none"",""none"",""none"",""attn"",""none"",""none"",""none"",""none""]","[[2,2,2,2,3,3,4,4,4,3,3,4,3,3,3,4,4,2,3,3,2,3]]"
joint_tiny_depth0125_quant3_g10_seed0,final,,,11.03,12.09,3.0000e+00,2,2,"[""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""mlp"",""attn"",""none"",""none"",""none"",""none"",""none"",""none"",""attn"",""none""]","[[2,2,2,2,3,3,4,4,4,3,3,4,3,3,3,4,4,2,3,3,2,3]]"
