unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1781532483,0.39,0.00
1781532488,0.91,0.00
1781532493,2.25,2.25
1781532498,3.25,2.49
1781532503,4.04,2.49
1781532508,4.21,2.49
1781532513,1.96,2.62
1781532519,2.28,2.70
1781532524,2.28,2.70
1781532529,2.28,2.70
1781532534,2.20,2.81
1781532539,2.23,2.64
1781532544,2.23,2.64
1781532549,2.23,2.54
1781532554,2.41,2.64
1781532559,2.41,2.64
1781532564,2.41,2.64
1781532569,2.30,2.57
1781532575,2.35,2.64
1781532580,2.35,2.64
1781532585,2.38,2.57
1781532590,2.54,2.64
1781532595,2.54,2.64
1781532600,2.54,2.64
1781532605,2.66,2.64
1781532611,2.66,2.64
1781532616,1.99,2.64
1781532621,2.27,2.57
1781532626,2.42,2.64
1781532631,2.42,2.64
1781532636,1.99,2.58
1781532641,2.21,2.64
1781532647,2.21,2.64
1781532652,2.21,2.64
1781532657,2.35,2.64
1781532662,2.35,2.64
1781532667,1.99,2.64
1781532672,2.15,2.54
1781532677,2.27,2.64
1781532682,2.27,2.64
1781532687,2.27,2.64
1781532692,2.44,2.64
1781532697,2.44,2.64
1781532703,1.99,2.64
