unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1782754792,14.04,0.00
1782754797,14.50,0.00
1782754802,15.08,13.56
1782754807,16.00,13.56
1782754812,16.00,13.56
1782754817,16.00,13.56
1782754822,16.00,13.56
1782754827,15.99,13.89
1782754832,16.00,13.89
1782754837,15.99,13.89
1782754842,15.42,13.89
1782754847,15.38,13.90
1782754852,15.97,14.08
1782754858,15.98,14.08
1782754863,15.97,14.15
1782754868,15.97,14.15
1782754873,15.97,14.15
1782754878,15.97,14.15
1782754883,15.97,14.15
1782754888,15.97,14.15
1782754893,15.97,14.15
1782754898,15.97,14.15
1782754903,15.97,14.15
1782754908,15.97,14.15
1782754913,15.97,14.15
1782754918,15.97,13.98
1782754923,15.94,14.27
1782754928,15.97,13.98
1782754933,15.94,14.14
1782754938,15.98,13.93
1782754943,15.94,14.15
1782754949,15.97,13.98
1782754954,15.95,14.09
1782754959,15.98,13.93
1782754964,15.94,14.27
1782754969,15.94,14.06
1782754974,15.94,14.06
1782754979,15.94,14.06
1782754984,15.94,14.06
1782754989,15.94,14.06
1782754994,15.94,14.06
1782754999,15.94,14.06
1782755004,15.94,14.06
1782755010,15.94,14.06
1782755015,15.94,14.06
1782755020,15.97,13.94
1782755025,15.94,14.27
1782755030,15.97,13.94
1782755035,15.94,14.27
1782755040,15.97,13.94
1782755045,15.94,14.27
1782755050,15.94,14.27
1782755055,15.94,14.21
1782755060,15.94,14.27
1782755065,15.94,14.25
1782755071,15.94,14.06
1782755076,15.94,14.06
1782755081,15.94,14.06
1782755086,15.94,14.06
1782755091,15.94,14.06
1782755096,15.94,14.06
1782755101,15.94,14.06
1782755106,15.94,14.06
1782755111,15.94,14.06
1782755116,15.94,14.06
1782755121,15.94,14.06
1782755126,15.94,14.27
1782755131,15.94,14.27
1782755136,15.94,14.06
1782755141,15.94,14.27
1782755147,16.00,14.20
1782755152,15.94,14.14
1782755157,15.98,13.93
1782755162,15.96,14.20
1782755167,15.97,13.93
1782755172,15.94,14.09
1782755177,15.92,14.06
1782755182,15.92,14.06
1782755187,15.92,14.06
1782755192,15.92,14.06
1782755197,15.92,14.06
1782755202,15.92,14.06
1782755207,15.92,14.06
1782755212,15.92,14.06
1782755217,15.92,14.06
1782755223,15.92,14.06
1782755228,15.97,13.95
1782755233,15.94,14.27
1782755238,15.94,13.90
1782755243,15.94,14.11
1782755248,15.94,14.20
1782755253,15.94,14.27
1782755258,16.00,14.20
1782755263,15.94,14.27
1782755268,15.94,14.27
1782755273,15.94,14.27
1782755278,15.96,14.21
1782755283,15.94,14.06
1782755288,15.94,14.06
1782755293,15.94,14.06
1782755299,15.94,14.06
1782755304,15.94,14.06
1782755309,15.94,14.06
1782755314,15.94,14.06
1782755319,15.94,14.06
1782755324,15.94,14.06
1782755329,15.94,14.06
1782755334,15.97,13.94
1782755339,15.94,14.27
1782755344,15.99,13.93
1782755349,15.97,14.00
1782755354,15.99,14.21
1782755359,15.94,14.27
1782755364,15.94,14.21
1782755370,15.94,14.03
1782755375,15.92,14.27
1782755380,15.97,13.97
1782755385,15.94,14.27
1782755390,15.94,14.09
1782755395,15.94,14.09
1782755400,15.94,14.09
1782755405,15.94,14.09
1782755410,15.94,14.09
1782755415,15.94,14.09
1782755420,15.94,14.09
1782755425,15.94,14.09
1782755430,15.94,14.09
1782755436,15.94,14.09
1782755441,15.94,14.09
1782755446,15.94,14.27
1782755451,15.98,13.97
1782755456,15.94,14.09
1782755461,15.93,14.03
1782755466,15.94,14.27
1782755471,15.94,14.03
1782755476,15.94,14.15
1782755481,15.94,14.09
1782755486,15.95,14.22
1782755491,15.94,14.15
1782755497,15.92,14.22
1782755502,15.92,14.22
1782755507,15.92,14.22
1782755512,15.92,14.22
1782755517,15.92,14.22
1782755522,15.92,14.22
1782755527,15.92,14.22
1782755532,15.92,14.22
1782755537,15.92,14.22
1782755542,15.92,14.22
1782755547,15.97,14.09
1782755552,15.94,14.21
1782755557,15.94,14.22
1782755563,16.00,14.21
1782755568,15.94,14.22
1782755573,15.94,14.22
1782755578,15.92,14.27
1782755583,15.94,14.34
1782755588,15.94,14.15
1782755593,15.94,14.40
1782755598,15.93,14.22
1782755603,15.93,14.22
1782755608,15.93,14.22
1782755613,15.93,14.22
1782755618,15.93,14.22
1782755623,15.93,14.22
1782755628,15.93,14.22
1782755634,15.93,14.22
1782755639,15.93,14.22
1782755644,15.93,14.22
1782755649,15.93,14.22
1782755654,15.94,14.22
1782755659,15.94,14.22
1782755664,15.94,14.22
1782755669,15.99,14.22
1782755674,15.94,14.22
1782755679,15.92,14.22
