unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1785334567,8.73,0.00
1785334572,9.25,0.00
1785334577,11.33,13.56
1785334582,14.77,13.56
1785334587,16.00,13.56
1785334593,16.00,13.56
1785334598,15.99,13.89
1785334603,16.00,13.89
1785334608,15.98,13.89
1785334613,15.37,13.89
1785334618,16.00,14.08
1785334623,15.97,14.15
1785334628,15.97,14.15
1785334633,15.97,14.15
1785334638,15.97,14.15
1785334643,15.97,14.15
1785334648,15.97,14.15
1785334653,15.97,14.15
1785334658,15.97,14.15
1785334663,15.97,14.15
1785334668,15.97,14.15
1785334674,15.97,14.15
1785334679,15.94,14.27
1785334684,15.94,14.03
1785334689,15.95,14.08
1785334694,15.99,14.20
1785334699,15.93,14.27
1785334704,15.93,14.27
1785334709,15.93,14.14
1785334714,15.93,14.03
1785334719,15.93,14.27
1785334724,15.92,14.03
1785334729,15.92,14.06
1785334735,15.92,14.06
1785334740,15.92,14.06
1785334745,15.92,14.06
1785334750,15.92,14.06
1785334755,15.92,14.06
1785334760,15.92,14.06
1785334765,15.92,14.06
1785334770,15.92,14.06
1785334775,15.92,14.06
1785334780,15.93,13.97
1785334785,15.92,14.27
1785334790,15.92,14.28
1785334796,15.92,14.27
1785334801,15.92,14.14
1785334806,15.92,14.20
1785334811,15.92,14.27
1785334816,15.92,14.27
1785334821,15.92,14.09
1785334826,15.92,14.06
1785334831,15.92,14.06
1785334836,15.92,14.06
1785334841,15.92,14.06
1785334846,15.92,14.06
1785334851,15.92,14.06
1785334857,15.92,14.06
1785334862,15.92,14.06
1785334867,15.92,14.06
1785334872,15.92,14.06
1785334877,15.92,14.06
1785334882,15.92,14.22
1785334887,15.92,14.27
1785334892,15.99,14.20
1785334897,15.92,14.27
1785334902,15.92,14.14
1785334907,15.95,14.20
1785334912,15.92,14.15
1785334918,15.92,14.27
1785334923,15.92,14.14
1785334928,15.92,14.09
1785334933,15.92,14.06
1785334938,15.92,14.06
1785334943,15.92,14.06
1785334948,15.92,14.06
1785334953,15.92,14.06
1785334958,15.92,14.06
1785334963,15.92,14.06
1785334968,15.92,14.06
1785334974,15.92,14.06
1785334979,15.92,14.06
1785334984,15.92,14.14
1785334989,15.92,14.27
1785334994,15.92,14.34
1785334999,15.92,14.27
1785335004,15.92,14.27
1785335009,15.92,14.27
1785335014,15.92,14.14
1785335020,15.92,14.14
1785335025,15.92,14.03
1785335030,15.92,14.27
1785335035,15.92,14.06
1785335040,15.92,14.06
1785335045,15.92,14.06
1785335050,15.92,14.06
1785335055,15.92,14.06
1785335060,15.92,14.06
1785335065,15.92,14.06
1785335071,15.92,14.06
1785335076,15.92,14.06
1785335081,15.92,14.06
1785335086,15.42,14.03
