unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1785367923,14.04,0.00
1785367928,14.57,0.00
1785367933,16.00,13.56
1785367938,16.00,13.56
1785367943,15.99,13.89
1785367948,15.87,13.89
1785367953,16.00,13.89
1785367958,15.37,13.89
1785367963,16.00,14.15
1785367968,15.98,14.15
1785367973,15.98,14.15
1785367978,15.98,14.15
1785367983,15.98,14.15
1785367988,15.98,14.15
1785367993,15.98,14.15
1785367998,15.98,14.15
1785368003,15.98,14.15
1785368008,15.98,14.15
1785368013,15.98,14.15
1785368018,15.99,13.93
1785368023,16.00,14.05
1785368028,15.93,14.27
1785368033,15.94,14.09
1785368038,15.95,13.97
1785368043,15.98,13.93
1785368049,15.94,14.14
1785368054,15.94,14.15
1785368059,15.94,14.12
1785368064,15.92,14.27
1785368069,15.95,13.97
1785368074,16.00,14.20
1785368079,15.94,14.09
1785368084,15.94,14.09
1785368089,15.94,14.09
1785368094,15.94,14.09
1785368099,15.94,14.09
1785368104,15.94,14.09
1785368109,15.94,14.09
1785368115,15.94,14.09
1785368120,15.94,14.09
1785368125,15.94,14.09
1785368130,15.94,14.09
1785368135,15.94,14.27
1785368140,15.94,14.22
1785368145,15.94,13.97
1785368150,15.94,14.27
1785368155,15.96,13.97
1785368160,15.94,14.14
1785368165,15.97,14.20
1785368171,15.97,13.97
1785368176,15.92,14.14
1785368181,15.92,13.97
1785368186,15.92,14.09
1785368191,15.92,14.03
1785368196,15.92,14.09
1785368201,15.92,14.09
1785368206,15.92,14.09
1785368211,15.92,14.09
1785368216,15.92,14.09
1785368222,15.92,14.09
1785368227,15.92,14.09
1785368232,15.92,14.09
1785368237,15.92,14.09
1785368242,15.92,14.09
1785368247,15.92,14.20
1785368252,15.92,14.27
1785368257,15.94,13.97
1785368262,15.92,14.15
1785368267,15.92,14.20
1785368273,15.93,13.97
1785368278,15.92,14.27
1785368283,15.95,13.97
1785368288,15.92,14.14
1785368293,15.92,14.27
1785368298,15.92,14.27
1785368303,15.92,14.09
1785368308,15.92,14.09
1785368313,15.92,14.09
1785368318,15.92,14.09
1785368323,15.92,14.09
1785368329,15.92,14.09
1785368334,15.92,14.09
1785368339,15.92,14.09
1785368344,15.92,14.09
1785368349,15.92,14.09
1785368354,15.92,14.09
1785368359,15.92,13.97
1785368364,15.92,14.14
1785368369,15.99,14.09
1785368374,15.93,13.97
1785368379,15.92,14.27
1785368384,15.92,13.97
1785368390,15.92,14.14
1785368395,15.99,14.20
1785368400,15.93,13.97
1785368405,15.92,14.09
1785368410,15.92,14.27
1785368415,15.92,14.09
1785368420,15.92,14.09
1785368425,15.92,14.09
1785368430,15.92,14.09
1785368435,15.92,14.09
1785368440,15.92,14.09
1785368445,15.92,14.09
1785368451,15.92,14.09
1785368456,15.92,14.09
1785368461,15.92,14.09
1785368466,15.92,14.09
1785368471,15.92,14.09
1785368476,15.93,13.97
1785368481,15.92,14.14
1785368486,15.92,14.27
1785368491,15.98,14.09
1785368496,15.92,14.27
1785368501,15.95,13.97
1785368506,15.92,14.15
1785368512,15.92,13.97
1785368517,15.99,14.08
1785368522,15.92,14.27
1785368527,15.92,14.09
1785368532,15.96,14.09
1785368537,15.92,14.09
1785368542,15.92,14.09
1785368547,15.92,14.09
1785368552,15.92,14.09
1785368557,15.92,14.09
1785368562,15.92,14.09
1785368567,15.92,14.09
1785368573,15.92,14.09
1785368578,15.92,14.09
1785368583,15.92,14.09
1785368588,15.93,13.97
1785368593,15.93,14.27
1785368598,15.99,14.09
1785368603,15.93,14.14
1785368608,15.99,13.97
1785368613,15.93,13.97
1785368618,15.92,14.14
1785368623,15.92,14.27
1785368628,15.92,14.09
1785368634,15.92,14.14
1785368639,15.95,13.97
1785368644,15.92,14.14
1785368649,15.92,14.09
1785368654,15.92,14.09
1785368659,15.92,14.09
1785368664,15.92,14.09
1785368669,15.92,14.09
1785368674,15.92,14.09
1785368679,15.92,14.09
1785368684,15.92,14.09
1785368689,15.92,14.09
1785368695,15.92,14.09
1785368700,15.92,14.09
1785368705,15.92,14.08
1785368710,15.92,14.27
1785368715,15.92,13.97
1785368720,15.92,14.27
1785368725,15.92,14.27
1785368730,15.92,14.27
1785368735,15.92,14.27
1785368740,15.92,13.97
1785368745,15.92,14.27
1785368750,15.92,14.03
1785368756,15.92,14.14
1785368761,15.92,14.27
1785368766,15.92,14.09
1785368771,15.92,14.09
1785368776,15.92,14.09
1785368781,15.92,14.09
1785368786,15.92,14.09
1785368791,15.92,14.09
1785368796,15.92,14.09
1785368801,15.92,14.09
1785368806,15.92,14.09
1785368811,15.92,14.09
1785368817,15.95,13.97
1785368822,15.92,14.27
1785368827,15.93,13.97
1785368832,15.92,14.14
1785368837,15.92,14.27
1785368842,15.93,14.09
1785368847,15.92,14.27
1785368852,15.93,13.97
1785368857,15.93,13.97
1785368862,15.92,13.97
1785368867,15.92,14.14
1785368872,15.92,14.15
1785368878,15.92,14.09
1785368883,15.92,14.09
1785368888,15.92,14.09
1785368893,15.92,14.09
1785368898,15.92,14.09
1785368903,15.92,14.09
1785368908,15.92,14.09
1785368913,15.92,14.09
1785368918,15.92,14.09
1785368923,15.92,14.09
1785368928,15.92,13.97
1785368934,15.92,14.15
1785368939,15.92,14.27
1785368944,15.92,14.20
1785368949,15.92,14.27
