generation,best_search_fitness,fitness_fn,best_calibration_kl,best_train_ppl,wikitext2_ppl,c4_ppl,fineweb_edu_ppl,eval_tokens_used,eval_tokens_by_dataset,num_offspring,num_survivors_stage_1,num_survivors_stage_2,num_survivors_stage_3,survivors_per_selection,tokens_per_selection,active_parameters,average_bitwidth_active,estimated_weight_memory_mb,dropped_attention_count,dropped_mlp_count,mutation_summary,selected_parent_mutation_type,accepted_parent_replacement,runtime_seconds_cumulative,peak_gpu_memory_mb
1,0.464599609375,kl,,15.609375,14.328125,,,340992,"{""wikitext2"":340992}",8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":3,""quantization"":5,""joint_aware"":0},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",depth,True,35.94781485386193,2543.50439453125
2,0.400390625,kl,,,,,,0,{},8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":3,""quantization"":1,""joint_aware"":4},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",quantization,True,36.98383096046746,2543.50439453125
3,0.3525390625,kl,,13.640625,12.5234375,,,340992,"{""wikitext2"":340992}",8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":3,""quantization"":3,""joint_aware"":2},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",depth,True,52.500622905790806,2543.50439453125
4,0.3935546875,kl,,,,,,0,{},8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":2,""quantization"":2,""joint_aware"":4},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",joint_aware,True,53.54359447211027,2543.50439453125
5,0.3056640625,kl,,12.96875,12.2265625,,,340992,"{""wikitext2"":340992}",8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":1,""quantization"":5,""joint_aware"":2},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",quantization,True,68.89827133528888,2543.50439453125
6,0.35888671875,kl,,,,,,0,{},8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":5,""quantization"":2,""joint_aware"":1},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",parent,False,70.03299269266427,2543.50439453125
7,0.357421875,kl,,12.9453125,12.28125,,,340992,"{""wikitext2"":340992}",8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":4,""quantization"":4,""joint_aware"":0},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",quantization,True,85.27664360404015,2543.50439453125
8,0.3564453125,kl,,,,,,0,{},8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":3,""quantization"":2,""joint_aware"":3},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",quantization,True,86.32140594348311,2543.50439453125
9,0.30712890625,kl,,12.96875,12.1796875,,,340992,"{""wikitext2"":340992}",8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":4,""quantization"":3,""joint_aware"":1},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",parent,False,101.64726449176669,2543.50439453125
10,0.30712890625,kl,,,,,,0,{},8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":3,""quantization"":3,""joint_aware"":2},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",parent,False,102.75932981260121,2543.50439453125
11,0.35546875,kl,,12.96875,12.1796875,,,340992,"{""wikitext2"":340992}",8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":2,""quantization"":6,""joint_aware"":0},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",depth,True,118.04432505369186,2543.50439453125
12,0.267578125,kl,,,,,,0,{},8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":4,""quantization"":2,""joint_aware"":2},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",joint_aware,True,119.16206689551473,2543.50439453125
13,0.2381591796875,kl,,11.6953125,10.8984375,,,340992,"{""wikitext2"":340992}",8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":6,""quantization"":1,""joint_aware"":1},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",parent,False,134.47402923181653,2543.50439453125
14,0.2386474609375,kl,,,,,,0,{},8,2,1,,"[2,1]","[512,2048]",1011968000,3.0,1800.17578125,2,2,"{""type"":""joint_aware_depth_quantization"",""generated_offspring_by_type"":{""depth"":4,""quantization"":2,""joint_aware"":2},""maximum_depth_mutations_per_offspring"":3,""quantization_step_size"":1,""joint_aware_probability"":0.25}",quantization,True,135.5365010537207,2543.50439453125
