unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1781521804,3.39,0.00
1781521809,3.92,0.00
1781521814,4.15,2.49
1781521819,4.94,2.49
1781521824,4.72,2.49
1781521829,4.47,2.49
1781521835,5.07,2.70
1781521840,5.07,2.70
1781521845,5.07,2.70
1781521850,5.08,2.64
1781521855,5.08,2.64
1781521860,5.08,2.64
1781521865,5.08,2.64
1781521870,5.08,2.64
1781521875,5.08,2.64
1781521880,5.08,2.54
1781521885,5.08,2.64
1781521890,5.08,2.64
1781521895,5.08,2.64
1781521900,5.08,2.64
1781521905,5.08,2.64
1781521910,5.08,2.64
1781521915,5.08,2.64
1781521920,5.08,2.64
1781521925,5.08,2.64
1781521930,5.09,2.64
1781521935,5.08,2.64
1781521940,5.08,2.64
1781521945,5.09,2.63
1781521950,5.08,2.64
1781521955,5.08,2.64
1781521961,5.08,2.64
1781521966,5.09,2.64
1781521971,5.08,2.64
1781521976,5.08,2.64
1781521981,5.09,2.64
1781521986,5.09,2.64
1781521991,5.09,2.64
1781521996,5.09,2.64
1781522001,5.09,2.64
1781522006,5.09,2.64
1781522011,4.84,2.63
