unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1785335821,13.99,0.00
1785335826,14.53,0.00
1785335831,16.00,13.56
1785335836,16.00,13.56
1785335841,15.99,13.89
1785335846,16.00,13.89
1785335851,15.99,13.89
1785335856,15.37,13.89
1785335861,15.99,14.08
1785335866,15.97,14.15
1785335871,15.96,14.15
1785335877,15.96,14.15
1785335882,15.96,14.15
1785335887,15.96,14.15
1785335892,15.96,14.15
1785335897,15.96,14.15
1785335902,15.96,14.15
1785335907,15.96,14.15
1785335912,15.96,14.15
1785335917,15.96,14.15
1785335922,16.00,13.97
1785335927,15.92,14.03
1785335932,15.98,13.93
1785335937,15.93,14.09
1785335942,15.92,13.98
1785335947,15.99,14.08
1785335952,15.93,14.03
1785335957,15.97,13.98
1785335962,15.93,14.27
1785335967,15.99,13.95
1785335972,15.93,13.90
1785335977,15.92,14.06
1785335982,15.93,14.06
1785335987,15.92,14.06
1785335992,15.92,14.06
1785335997,15.93,14.06
1785336002,15.92,14.06
1785336008,15.92,14.06
1785336013,15.93,14.06
1785336018,15.92,14.06
1785336023,15.92,14.06
1785336028,15.93,14.06
1785336033,15.94,14.03
1785336038,15.93,14.09
1785336043,15.96,13.93
1785336048,15.93,14.09
1785336053,15.92,13.98
1785336058,15.92,14.27
1785336063,15.97,13.98
1785336068,15.93,14.15
1785336073,15.94,14.06
1785336078,15.99,14.08
1785336083,15.93,14.27
1785336088,15.94,14.06
1785336093,15.93,14.06
1785336098,15.93,14.06
1785336103,15.93,14.06
1785336109,15.93,14.06
1785336114,15.93,14.06
1785336119,15.93,14.06
1785336124,15.93,14.06
1785336129,15.93,14.06
1785336134,15.93,14.06
1785336139,15.97,13.93
1785336144,15.99,14.21
1785336149,16.00,14.00
1785336155,15.94,14.27
1785336160,15.94,14.00
1785336165,15.94,14.27
1785336170,15.94,14.27
1785336175,15.94,14.27
1785336180,15.94,14.27
1785336185,15.97,13.97
1785336190,16.00,14.20
1785336195,15.94,14.09
1785336200,15.94,14.09
1785336206,15.94,14.09
1785336211,15.94,14.09
1785336216,15.94,14.09
1785336221,15.94,14.09
1785336226,15.94,14.09
1785336231,15.94,14.09
1785336236,15.94,14.09
1785336241,15.94,14.09
1785336246,15.94,13.97
1785336251,15.94,14.14
1785336256,15.94,14.34
1785336262,16.00,14.08
1785336267,15.94,14.34
1785336272,16.00,14.12
1785336277,15.94,14.20
1785336282,15.94,14.14
1785336287,15.94,14.09
1785336292,15.93,13.97
1785336297,15.93,14.09
1785336302,15.92,14.09
1785336307,15.92,14.09
1785336312,15.92,14.09
1785336317,15.92,14.09
1785336323,15.92,14.09
1785336328,15.92,14.09
1785336333,15.92,14.09
1785336338,15.92,14.09
1785336343,15.92,14.09
1785336348,15.92,14.09
1785336353,15.92,14.27
