unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1785364286,2.05,0.00
1785364291,2.60,0.00
1785364296,4.76,13.56
1785364302,8.57,13.56
1785364307,12.69,13.56
1785364312,16.00,13.89
1785364317,16.00,13.89
1785364322,16.00,13.89
1785364327,15.37,13.89
1785364332,15.99,14.08
1785364337,16.00,14.15
1785364342,15.98,14.15
1785364347,15.98,14.15
1785364352,15.98,14.15
1785364357,15.98,14.15
1785364362,15.98,14.15
1785364367,15.98,14.15
1785364372,15.98,14.15
1785364377,15.98,14.15
1785364382,15.98,14.15
1785364387,15.97,13.94
1785364392,15.94,14.27
1785364397,15.97,13.97
1785364402,16.00,13.97
1785364407,15.93,14.14
1785364412,15.94,14.08
1785364417,15.94,14.27
1785364422,15.97,13.97
1785364427,15.94,14.27
1785364433,15.94,14.27
1785364438,15.96,14.09
1785364443,15.94,14.27
1785364448,15.94,14.09
1785364453,15.94,14.09
1785364458,15.94,14.09
1785364463,15.94,14.09
1785364468,15.94,14.09
1785364473,15.94,14.09
1785364478,15.94,14.09
1785364483,15.94,14.09
1785364488,15.94,14.09
1785364493,15.94,14.09
1785364498,16.00,13.97
1785364503,15.94,14.03
1785364508,15.97,13.97
1785364513,15.94,14.14
1785364518,15.94,14.27
1785364524,15.94,14.27
1785364529,15.94,14.27
1785364534,15.97,13.97
1785364539,15.92,14.15
1785364544,15.92,14.14
1785364549,15.92,14.09
1785364554,15.92,14.09
1785364559,15.92,14.09
1785364564,15.92,14.09
1785364569,15.92,14.09
1785364575,15.92,14.09
1785364580,15.92,14.09
1785364585,15.92,14.09
1785364590,15.92,14.09
1785364595,15.92,14.09
1785364600,15.92,14.09
1785364605,15.92,13.97
1785364610,15.92,14.27
1785364615,15.95,13.97
1785364620,15.92,14.14
1785364626,15.93,13.97
1785364631,15.92,14.14
1785364636,15.99,13.97
1785364641,15.94,14.27
1785364646,16.00,14.12
1785364651,16.00,14.20
1785364656,15.94,14.27
1785364661,15.94,14.09
1785364666,15.94,14.09
1785364671,15.94,14.09
1785364676,15.94,14.09
1785364682,15.94,14.09
1785364687,15.94,14.09
1785364692,15.94,14.09
1785364697,15.94,14.09
1785364702,15.94,14.09
1785364707,15.94,14.09
1785364712,15.94,13.97
1785364717,16.00,14.08
1785364722,15.94,14.28
1785364727,15.95,14.09
1785364732,15.94,14.09
1785364738,15.92,14.14
1785364743,15.92,14.27
1785364748,15.92,14.14
1785364753,15.92,14.27
1785364758,15.92,13.97
1785364763,15.92,14.27
1785364768,15.92,14.09
1785364773,15.92,14.09
1785364778,15.92,14.09
1785364783,15.92,14.09
1785364789,15.92,14.09
1785364794,15.92,14.09
1785364799,15.92,14.09
1785364804,15.92,14.09
1785364809,15.92,14.09
1785364814,15.92,14.09
1785364819,15.92,14.09
1785364824,15.92,14.03
1785364829,15.93,14.14
1785364834,15.93,14.27
1785364839,15.93,14.09
1785364844,15.92,14.09
1785364850,15.92,14.27
1785364855,15.96,13.97
1785364860,15.95,14.09
1785364865,15.95,13.97
1785364870,15.92,14.27
1785364875,15.92,14.27
1785364880,15.92,14.09
1785364885,15.92,14.09
1785364890,15.92,14.09
1785364895,15.92,14.09
1785364900,15.92,14.09
1785364905,15.92,14.09
1785364911,15.92,14.09
1785364916,15.92,14.09
1785364921,15.92,14.09
1785364926,15.92,14.09
1785364931,15.93,14.09
1785364936,15.92,14.14
1785364941,15.96,13.97
1785364946,15.94,14.15
1785364951,15.97,13.97
1785364956,15.94,14.09
1785364961,15.93,13.97
1785364966,15.94,14.08
1785364972,15.94,14.15
1785364977,15.94,14.20
1785364982,15.98,14.20
1785364987,15.94,14.09
1785364992,15.94,14.09
1785364997,15.94,14.09
1785365002,15.94,14.09
1785365007,15.94,14.09
1785365012,15.94,14.09
1785365017,15.94,14.09
1785365022,15.94,14.09
1785365027,15.94,14.09
1785365033,15.94,14.09
1785365038,15.94,13.97
1785365043,15.94,14.20
1785365048,15.94,14.09
1785365053,15.94,14.27
1785365058,15.97,13.97
1785365063,15.94,14.27
1785365068,15.94,14.27
1785365073,15.94,14.27
1785365078,15.99,14.08
1785365083,15.95,13.97
1785365088,15.92,14.22
1785365094,15.92,14.09
1785365099,15.92,14.09
1785365104,15.92,14.09
1785365109,15.92,14.09
1785365114,15.92,14.09
1785365119,15.92,14.09
1785365124,15.92,14.09
1785365129,15.92,14.09
1785365134,15.92,14.09
1785365139,15.92,14.09
1785365144,15.98,13.97
1785365149,15.94,14.08
1785365155,15.94,14.27
1785365160,15.97,13.97
1785365165,15.92,14.27
1785365170,15.98,14.08
1785365175,15.95,14.09
1785365180,15.92,13.97
1785365185,15.92,14.09
1785365190,15.92,13.97
1785365195,15.92,14.27
1785365200,15.92,14.27
1785365205,15.92,14.09
1785365210,15.92,14.09
1785365216,15.92,14.09
1785365221,15.92,14.09
1785365226,15.92,14.09
1785365231,15.92,14.09
1785365236,15.92,14.09
1785365241,15.92,14.09
1785365246,15.92,14.09
1785365251,15.92,14.09
1785365256,15.92,14.09
1785365261,15.95,14.09
1785365266,15.95,13.97
1785365271,15.92,14.08
1785365277,15.94,13.97
1785365282,15.92,14.08
1785365287,15.92,14.27
1785365292,15.98,13.97
1785365297,15.99,14.08
1785365302,15.98,13.97
1785365307,15.92,14.09
1785365312,15.92,14.09
1785365317,15.92,14.09
1785365322,15.92,14.09
1785365327,15.92,14.09
1785365332,15.92,14.09
1785365338,15.92,14.09
1785365343,15.92,14.09
1785365348,15.92,14.09
1785365353,15.92,14.09
1785365358,15.92,14.09
1785365363,15.95,13.97
1785365368,15.92,14.27
1785365373,15.92,14.27
1785365378,15.92,14.09
1785365383,15.92,14.27
1785365388,15.92,14.14
