unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1781521593,3.36,0.00
1781521598,3.87,0.00
1781521603,4.12,2.49
1781521608,4.92,2.49
1781521613,4.84,2.49
1781521619,4.44,2.49
1781521624,5.06,2.70
1781521629,5.06,2.70
1781521634,5.06,2.70
1781521639,5.08,2.64
1781521644,5.08,2.64
1781521649,5.08,2.64
1781521654,5.08,2.64
1781521659,5.08,2.64
1781521664,5.08,2.64
1781521669,5.08,2.63
1781521674,5.08,2.64
1781521679,5.08,2.64
1781521684,5.08,2.64
1781521689,5.08,2.64
1781521694,5.08,2.64
1781521699,5.08,2.64
1781521704,5.08,2.64
1781521709,5.08,2.64
1781521714,5.08,2.64
1781521719,5.08,2.63
1781521724,5.08,2.64
1781521729,5.08,2.64
1781521734,5.11,2.74
1781521739,5.09,2.64
1781521744,5.09,2.64
1781521750,5.09,2.64
1781521755,5.09,2.64
1781521760,5.09,2.64
1781521765,5.09,2.64
1781521770,5.10,2.64
1781521775,5.10,2.64
1781521780,5.10,2.64
1781521785,5.10,2.64
1781521790,5.10,2.64
1781521795,5.10,2.64
1781521800,4.85,2.63
