unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1781456368,15.92,14.14
1781456373,15.92,14.14
1781456378,15.92,14.32
1781456383,15.92,14.32
1781456388,15.95,14.02
1781456393,15.92,14.32
1781456398,15.93,14.02
1781456403,15.92,14.19
1781456408,15.94,14.14
1781456413,15.92,14.25
1781456418,15.92,14.14
1781456423,15.92,14.02
1781456428,15.95,14.14
1781456433,15.92,14.32
1781456439,15.92,14.14
1781456444,15.92,14.14
1781456449,15.95,14.14
1781456454,15.95,14.14
1781456459,15.95,14.14
1781456464,15.95,14.14
1781456469,15.95,14.14
1781456474,15.95,14.14
1781456479,15.95,14.14
1781456484,15.95,14.14
1781456489,15.95,14.14
1781456494,15.95,14.14
1781456499,15.94,14.32
