unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1781524570,3.98,0.00
1781524575,4.50,0.00
1781524580,4.73,2.49
1781524585,5.53,2.49
1781524590,5.54,2.49
1781524595,5.56,2.62
1781524600,5.66,2.70
1781524605,5.66,2.70
1781524610,5.66,2.70
1781524615,5.67,2.64
1781524620,5.67,2.64
1781524625,5.67,2.64
1781524630,5.67,2.64
1781524635,5.67,2.64
1781524641,5.67,2.64
1781524646,5.67,2.64
1781524651,5.67,2.64
1781524656,5.67,2.64
1781524661,5.67,2.51
1781524666,5.67,2.64
1781524671,5.67,2.64
1781524676,5.67,2.64
1781524682,5.68,2.64
1781524687,5.68,2.64
1781524692,5.68,2.64
1781524697,5.68,2.64
1781524702,5.68,2.64
1781524707,5.68,2.64
1781524712,5.68,2.64
1781524717,5.68,2.64
1781524722,5.68,2.64
1781524727,5.69,2.54
1781524732,5.69,2.64
1781524738,5.69,2.64
1781524743,5.69,2.51
1781524748,5.69,2.64
1781524753,5.69,2.64
1781524758,5.69,2.64
1781524763,5.69,2.64
1781524768,5.69,2.64
1781524773,5.69,2.64
