run_id,phase,generation,train_fitness,wikitext2_ppl,train_ppl,quant_bit_average,dropped_attn_modules,dropped_mlp_modules,drop_config,quant_state
screen_adaptive_tiny_pat3_max3_g20_o8_seed1,generation,1,4.6460e-01,14.33,15.61,3.0000e+00,2,2,"[""none"",""none"",""none"",""attn"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""attn+mlp"",""none"",""none"",""none"",""none"",""none"",""none""]","[[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
screen_adaptive_tiny_pat3_max3_g20_o8_seed1,generation,2,5.5811e-01,,,3.0000e+00,2,2,"[""none"",""none"",""none"",""attn"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""attn+mlp"",""none"",""none"",""none"",""none"",""none"",""none""]","[[3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3]]"
screen_adaptive_tiny_pat3_max3_g20_o8_seed1,generation,3,4.4629e-01,14.30,15.55,3.0000e+00,2,2,"[""none"",""none"",""none"",""attn"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""attn+mlp"",""none"",""none"",""none"",""none"",""none"",""none""]","[[3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3]]"
screen_adaptive_tiny_pat3_max3_g20_o8_seed1,generation,4,4.1895e-01,,,3.0000e+00,2,2,"[""none"",""none"",""none"",""none"",""none"",""attn"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""attn+mlp"",""none"",""none"",""none"",""none"",""none"",""none""]","[[3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3]]"
screen_adaptive_tiny_pat3_max3_g20_o8_seed1,generation,5,3.9355e-01,12.84,14.24,3.0000e+00,2,2,"[""none"",""none"",""none"",""none"",""none"",""attn"",""none"",""none"",""none"",""mlp"",""none"",""none"",""none"",""none"",""mlp"",""attn"",""none"",""none"",""none"",""none"",""none"",""none""]","[[3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3]]"
screen_adaptive_tiny_pat3_max3_g20_o8_seed1,generation,6,4.6387e-01,,,3.0000e+00,2,2,"[""none"",""none"",""none"",""none"",""none"",""attn"",""none"",""none"",""none"",""mlp"",""none"",""none"",""none"",""none"",""mlp"",""attn"",""none"",""none"",""none"",""none"",""none"",""none""]","[[2,3,3,3,4,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3]]"
screen_adaptive_tiny_pat3_max3_g20_o8_seed1,generation,7,4.0479e-01,12.84,14.24,3.0000e+00,2,2,"[""none"",""none"",""none"",""none"",""none"",""attn"",""none"",""none"",""none"",""mlp"",""none"",""none"",""none"",""none"",""mlp"",""attn"",""none"",""none"",""none"",""none"",""none"",""none""]","[[2,3,3,3,4,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3]]"
screen_adaptive_tiny_pat3_max3_g20_o8_seed1,generation,8,4.0454e-01,,,3.0000e+00,2,2,"[""none"",""none"",""none"",""none"",""none"",""attn"",""none"",""none"",""none"",""mlp"",""none"",""none"",""none"",""none"",""mlp"",""attn"",""none"",""none"",""none"",""none"",""none"",""none""]","[[2,3,3,3,3,3,4,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3]]"
screen_adaptive_tiny_pat3_max3_g20_o8_seed1,generation,9,4.6436e-01,12.87,14.27,3.0000e+00,2,2,"[""none"",""none"",""none"",""none"",""none"",""attn"",""none"",""none"",""none"",""mlp"",""none"",""none"",""none"",""none"",""mlp"",""attn"",""none"",""none"",""none"",""none"",""none"",""none""]","[[2,3,3,3,3,3,4,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3]]"
screen_adaptive_tiny_pat3_max3_g20_o8_seed1,generation,10,4.2529e-01,,,3.0000e+00,2,2,"[""none"",""none"",""none"",""none"",""none"",""attn"",""none"",""none"",""none"",""attn+mlp"",""none"",""none"",""none"",""none"",""mlp"",""none"",""none"",""none"",""none"",""none"",""none"",""none""]","[[2,3,3,3,3,3,4,3,3,2,3,3,3,3,4,3,3,3,3,3,3,2]]"
