generation,best_search_fitness,fitness_fn,best_calibration_kl,best_train_ppl,wikitext2_ppl,c4_ppl,fineweb_edu_ppl,eval_tokens_used,eval_tokens_by_dataset,num_offspring,num_survivors_stage_1,num_survivors_stage_2,num_survivors_stage_3,survivors_per_selection,tokens_per_selection,active_parameters,average_bitwidth_active,estimated_weight_memory_mb,dropped_attention_count,dropped_mlp_count,mutation_summary,accepted_parent_replacement,runtime_seconds_cumulative,peak_gpu_memory_mb
1,0.0086822509765625,kl,,14.4140625,10.6640625,,,340992,"{""wikitext2"":340992}",2,2,1,,"[2,1]","[128,512]",1100048384,3.0,1955.17578125,0,0,"{""type"":""quantization_level_switch"",""offspring_generated"":2,""step_size"":1,""group_rule"":""none""}",False,74.66474830824882,2330.30517578125
2,0.006191253662109375,kl,,14.4140625,10.6640625,,,340992,"{""wikitext2"":340992}",2,2,1,,"[2,1]","[128,512]",1100048384,3.0,1955.17578125,0,0,"{""type"":""quantization_level_switch"",""offspring_generated"":2,""step_size"":1,""group_rule"":""none""}",False,126.102290709503,2330.30517578125
