unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1785329571,14.00,0.00
1785329576,14.54,0.00
1785329581,16.00,13.56
1785329586,16.00,13.56
1785329591,16.00,13.56
1785329596,15.99,13.89
1785329601,15.99,13.89
1785329606,15.74,13.89
1785329611,15.39,13.89
1785329616,16.00,14.08
1785329621,15.99,14.15
1785329626,15.98,14.15
1785329631,15.98,14.15
1785329636,15.98,14.15
1785329641,15.99,14.15
1785329647,15.97,14.15
1785329652,15.97,14.15
1785329657,15.97,14.15
1785329662,15.97,14.15
1785329667,15.97,14.15
1785329672,16.00,13.93
1785329677,15.94,14.06
1785329682,15.93,14.21
1785329687,15.99,13.93
1785329692,15.93,14.27
1785329697,15.99,13.93
1785329702,15.93,14.27
1785329707,15.93,14.09
1785329712,15.97,14.21
1785329717,15.93,14.27
1785329722,15.96,13.97
1785329727,15.94,14.27
1785329732,15.93,14.27
1785329737,15.93,14.09
1785329742,15.93,14.09
1785329747,15.93,14.09
1785329752,15.93,14.09
1785329757,15.94,14.09
1785329762,15.93,14.09
1785329767,15.93,14.09
1785329772,15.93,14.09
1785329778,15.93,14.09
1785329783,15.93,14.09
1785329788,16.00,13.97
1785329793,15.93,14.20
1785329798,15.95,13.97
1785329803,15.93,14.27
1785329808,15.93,14.09
1785329813,15.93,14.18
1785329818,15.93,14.27
1785329823,15.94,13.97
1785329828,15.94,14.27
1785329833,15.99,13.97
1785329838,15.93,14.27
1785329843,15.94,14.09
1785329849,15.92,14.09
1785329854,15.92,14.09
1785329859,15.92,14.09
1785329864,15.92,14.09
1785329869,15.93,14.09
1785329874,15.92,14.09
1785329879,15.92,14.09
1785329884,15.92,14.09
1785329889,15.92,14.09
1785329894,15.92,14.09
1785329899,15.96,13.97
1785329904,15.93,14.08
1785329910,15.93,13.97
1785329915,15.93,14.27
1785329920,15.93,14.27
1785329925,15.99,14.09
1785329930,15.93,14.09
1785329935,15.92,13.97
1785329940,15.92,14.27
1785329945,15.92,13.97
1785329950,15.92,14.09
1785329955,15.92,14.09
1785329960,15.92,14.09
1785329965,15.92,14.09
1785329971,15.92,14.09
1785329976,15.92,14.09
1785329981,15.92,14.09
1785329986,15.92,14.09
1785329991,15.92,14.09
1785329996,15.92,14.09
1785330001,15.92,14.09
1785330006,15.92,14.09
1785330011,15.93,13.97
1785330016,15.92,14.09
1785330021,15.95,13.97
1785330026,15.92,14.22
1785330032,15.92,14.20
1785330037,15.92,14.14
1785330042,15.98,14.09
1785330047,15.92,13.97
1785330052,15.92,14.09
1785330057,15.92,13.97
1785330062,15.92,14.14
1785330067,15.92,14.27
1785330072,15.92,14.09
1785330077,15.92,14.09
1785330082,15.92,14.09
1785330087,15.92,14.09
1785330093,15.92,14.09
1785330098,15.92,14.09
1785330103,15.92,14.09
1785330108,15.92,14.09
1785330113,15.92,14.09
1785330118,15.92,14.09
1785330123,15.42,14.09
