unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1783074655,7.69,0.00
1783074660,8.19,0.00
1783074665,10.01,13.56
1783074671,14.22,13.56
1783074676,16.00,13.56
1783074681,16.00,13.56
1783074686,16.00,13.89
1783074691,16.00,13.89
1783074696,15.76,13.89
1783074701,15.24,13.89
1783074706,16.00,14.08
1783074711,15.99,14.08
1783074716,16.00,13.98
1783074721,15.97,14.15
1783074726,15.97,14.15
1783074731,15.97,14.15
1783074736,15.97,14.15
1783074741,15.97,14.15
1783074746,15.97,14.15
1783074752,15.97,14.15
1783074757,15.97,14.15
1783074762,15.97,14.15
1783074767,15.97,14.15
1783074772,15.97,14.15
1783074777,15.94,14.27
1783074782,15.94,14.27
1783074787,15.98,14.00
1783074792,15.95,14.12
1783074797,16.00,14.21
1783074802,15.97,14.00
1783074807,15.99,14.08
1783074812,15.93,14.27
1783074817,15.99,13.97
1783074822,16.00,14.20
1783074827,15.94,14.03
1783074832,16.00,13.97
1783074837,15.94,14.15
1783074842,15.94,14.16
1783074847,15.94,14.16
1783074852,15.94,14.16
1783074857,15.94,14.16
1783074863,15.94,14.16
1783074868,15.94,14.16
1783074873,15.94,14.16
1783074878,15.94,14.16
1783074883,15.94,14.16
1783074888,15.94,14.16
1783074893,15.94,14.16
1783074898,15.97,14.03
1783074903,15.94,14.27
1783074908,16.00,14.03
1783074913,15.94,14.12
1783074918,15.94,14.09
1783074923,15.98,14.03
1783074928,15.94,14.27
1783074933,15.96,14.03
1783074938,16.00,14.09
1783074943,16.00,14.21
1783074948,15.97,14.09
1783074953,15.94,14.27
1783074958,15.94,14.16
1783074963,15.94,14.16
1783074968,15.94,14.16
1783074973,15.94,14.16
1783074978,15.94,14.16
1783074984,15.94,14.16
1783074989,15.94,14.16
1783074994,15.94,14.16
1783074999,15.94,14.16
1783075004,15.94,14.16
1783075009,15.94,14.16
1783075014,15.97,14.03
1783075019,15.94,14.27
1783075024,15.97,14.03
1783075029,15.94,14.15
1783075034,15.94,14.27
1783075039,15.94,14.27
1783075044,15.94,14.21
1783075049,15.97,14.03
1783075054,15.99,14.15
1783075059,15.92,14.27
1783075064,15.94,14.03
1783075069,15.97,14.15
1783075075,15.99,14.15
1783075080,15.92,14.16
1783075085,15.92,14.16
1783075090,15.92,14.16
1783075095,15.92,14.16
1783075100,15.92,14.16
1783075105,15.92,14.16
1783075110,15.92,14.16
1783075115,15.92,14.16
1783075120,15.92,14.16
1783075125,15.92,14.16
1783075130,15.96,14.03
1783075135,15.94,14.21
1783075140,15.98,14.03
1783075145,15.94,14.15
1783075150,16.00,14.21
1783075155,15.94,14.15
1783075160,15.96,14.15
1783075165,15.98,14.03
1783075170,15.94,14.15
1783075175,15.94,14.09
1783075180,15.95,14.03
1783075185,15.94,14.27
1783075190,15.94,14.16
1783075195,15.93,14.16
1783075200,15.93,14.16
1783075205,15.94,14.16
1783075210,15.94,14.16
1783075216,15.94,14.16
1783075221,15.94,14.16
1783075226,15.93,14.16
1783075231,15.93,14.16
1783075236,15.93,14.16
1783075241,15.93,14.16
1783075246,16.00,14.03
1783075251,15.94,14.15
1783075256,15.94,14.27
1783075261,15.94,14.03
1783075266,15.98,14.15
